timestamp,Time,open,high,low,close,tickvol,vol,spread
2021.01.27,21:00:00,13135.95,13164.2,13037.45,13127.3,41001,0,0
2021.01.27,22:00:00,13134.05,13171.3,12897.1,13074.95,18485,0,0
2021.01.28,0:00:00,13046.9,13067.05,12969.8,12993.8,14532,0,0
2021.01.28,1:00:00,12993.3,13042.3,12990.55,13029.05,12510,0,0
2021.01.28,2:00:00,13028.55,13142.3,13022.8,13122.3,13419,0,0
2021.01.28,3:00:00,13122.8,13136.3,13033.05,13074.8,10680,0,0
2021.01.28,4:00:00,13074.55,13101.3,13044.3,13079.3,9137,0,0
2021.01.28,5:00:00,13079.55,13090.05,13026.05,13031.3,7807,0,0
2021.01.28,6:00:00,13031.55,13078.55,13029.55,13045.8,7611,0,0
2021.01.28,7:00:00,13046.55,13058.8,13017.05,13035.05,6967,0,0
2021.01.28,8:00:00,13035.3,13043.8,12981.05,13018.3,11572,0,0
2021.01.28,9:00:00,13017.55,13053.8,12935.05,12951.3,18830,0,0
2021.01.28,10:00:00,12951.55,12989.05,12921.05,12979.05,14555,0,0
2021.01.28,11:00:00,12978.8,13010.8,12952.8,12974.8,13609,0,0
2021.01.28,12:00:00,12974.55,13058.3,12956.8,13019.05,13830,0,0
2021.01.28,13:00:00,13018.8,13084.3,13012.55,13036.8,13161,0,0
2021.01.28,14:00:00,13037.05,13143.05,12987.3,13134.3,18056,0,0
2021.01.28,15:00:00,13134.55,13262.05,13128.8,13202.3,29436,0,0
2021.01.28,16:00:00,13203.8,13299.8,13195.05,13289.8,36398,0,0
2021.01.28,17:00:00,13290.05,13330.8,13268.05,13321.05,28083,0,0
2021.01.28,18:00:00,13321.3,13397.8,13321.3,13380.8,22195,0,0
2021.01.28,19:00:00,13381.3,13407.8,13363.8,13390.55,18719,0,0
2021.01.28,20:00:00,13390.8,13398.3,13310.05,13344.3,22736,0,0
2021.01.28,21:00:00,13342.55,13344.3,13188.55,13193.3,30956,0,0
2021.01.28,22:00:00,13197.8,13212.05,13138.3,13167.05,9908,0,0
2021.01.29,0:00:00,13171.95,13199.6,13141.35,13149.6,9539,0,0
2021.01.29,1:00:00,13149.85,13176.6,13126.6,13138.6,9657,0,0
2021.01.29,2:00:00,13138.1,13173.1,13075.25,13081.1,12257,0,0
2021.01.29,3:00:00,13081.35,13098.85,13069.35,13083.6,8989,0,0
2021.01.29,4:00:00,13083.85,13089,13007.6,13009.6,9677,0,0
2021.01.29,5:00:00,13009.6,13030.6,12976.7,13022.85,11249,0,0
2021.01.29,6:00:00,13022.6,13030.35,12983.85,13015.6,11518,0,0
2021.01.29,7:00:00,13015.85,13075.35,12987.85,13072.35,10007,0,0
2021.01.29,8:00:00,13072.1,13087.6,12977.6,13014.1,15095,0,0
2021.01.29,9:00:00,13013.85,13040.6,12946.6,13032.1,20688,0,0
2021.01.29,10:00:00,13031.85,13057.1,12990.6,13007.1,13548,0,0
2021.01.29,11:00:00,13006.85,13056.85,12953.6,13051.1,12194,0,0
2021.01.29,12:00:00,13050.35,13109.1,13024.6,13076.6,12743,0,0
2021.01.29,13:00:00,13076.35,13112.6,13048.6,13057.6,12577,0,0
2021.01.29,14:00:00,13057.85,13178.85,13009.6,13142.85,22244,0,0
2021.01.29,15:00:00,13142.6,13151.1,13011.2,13097.6,30068,0,0
2021.01.29,16:00:00,13096.35,13171.6,13038.85,13119.6,38492,0,0
2021.01.29,17:00:00,13119.35,13136.35,12976.85,13044.35,36420,0,0
2021.01.29,18:00:00,13043.1,13059.1,12845.35,12870.85,36207,0,0
2021.01.29,19:00:00,12870.6,12964.6,12845.6,12902.1,37500,0,0
2021.01.29,20:00:00,12901.85,12969.85,12884.85,12926.85,34645,0,0
2021.01.29,21:00:00,12926.6,13032.95,12916.45,12923.95,35306,0,0
2021.01.29,22:00:00,12919.45,12958.2,12877.45,12883.85,8941,0,0
2021.02.01,0:00:00,12862.05,12874.55,12741.7,12807.7,18060,0,0
2021.02.01,1:00:00,12808.2,12854.95,12797.7,12842.7,10767,0,0
2021.02.01,2:00:00,12842.45,12891.7,12829.7,12864.7,11152,0,0
2021.02.01,3:00:00,12864.45,12909.7,12862.45,12894.45,9327,0,0
2021.02.01,4:00:00,12894.7,12953.7,12886.7,12947.45,8439,0,0
2021.02.01,5:00:00,12947.7,12969.7,12930.45,12967.7,6083,0,0
2021.02.01,6:00:00,12967.45,12995.95,12964.2,12988.95,5829,0,0
2021.02.01,7:00:00,12989.45,12993.7,12970.95,12978.7,4766,0,0
2021.02.01,8:00:00,12978.95,13049.2,12945.45,13031.45,11126,0,0
2021.02.01,9:00:00,13031.2,13061.2,12997.2,13045.95,17521,0,0
2021.02.01,10:00:00,13045.2,13075.45,13034.45,13059.2,11164,0,0
2021.02.01,11:00:00,13058.95,13071.45,13036.45,13051.2,9055,0,0
2021.02.01,12:00:00,13050.95,13097.7,13039.45,13053.95,9740,0,0
2021.02.01,13:00:00,13054.2,13086.45,13044.95,13059.2,9425,0,0
2021.02.01,14:00:00,13059.45,13072.95,13051.2,13061.2,7662,0,0
2021.02.01,15:00:00,13060.95,13116.45,12984.2,13033.85,26152,0,0
2021.02.01,16:00:00,13032.35,13147.35,13002.7,13088.35,36287,0,0
2021.02.01,17:00:00,13088.6,13211.95,13057.6,13189.95,27386,0,0
2021.02.01,18:00:00,13189.7,13270.95,13189.7,13269.45,21065,0,0
2021.02.01,19:00:00,13269.2,13285.2,13241.95,13276.85,17443,0,0
