Date,Time,Open,High,Low,Close,Tickvol,Vol,Spread
2022.07.13,08:00:00,1725.73,1726.76,1724.16,1725.62,2789,0,13
2022.07.13,09:00:00,1725.61,1727.15,1722.41,1725.24,4136,0,13
2022.07.13,10:00:00,1725.22,1728.45,1723.95,1726.77,3965,0,13
2022.07.13,11:00:00,1726.77,1727.86,1725.25,1727.85,3057,0,13
2022.07.13,12:00:00,1727.79,1730.22,1726.64,1728.04,2543,0,13
2022.07.13,13:00:00,1728.06,1729.89,1726.98,1729.86,2473,0,13
2022.07.13,14:00:00,1729.80,1731.80,1728.45,1729.34,2888,0,13
2022.07.13,15:00:00,1729.52,1730.23,1707.30,1712.65,6709,0,13
2022.07.13,16:00:00,1712.59,1728.92,1710.53,1723.13,8419,0,13
2022.07.13,17:00:00,1723.34,1743.23,1720.65,1742.23,8604,0,13
2022.07.13,18:00:00,1742.28,1745.30,1736.50,1737.33,6280,0,13
2022.07.13,19:00:00,1737.34,1738.94,1735.80,1737.90,4051,0,13
2022.07.13,20:00:00,1737.88,1740.01,1736.26,1739.73,4047,0,13
2022.07.13,21:00:00,1739.73,1739.78,1733.91,1734.74,4526,0,13
2022.07.13,22:00:00,1734.79,1735.01,1732.45,1732.96,2865,0,14
2022.07.13,23:00:00,1733.18,1735.35,1731.95,1734.84,1301,0,13
2022.07.14,01:00:00,1735.79,1736.07,1733.61,1734.35,894,0,13
2022.07.14,02:00:00,1734.26,1734.26,1730.06,1732.01,1182,0,19
2022.07.14,03:00:00,1732.01,1732.37,1727.24,1728.19,2404,0,16
2022.07.14,04:00:00,1728.23,1729.77,1725.42,1726.75,3837,0,13
2022.07.14,05:00:00,1726.62,1731.24,1726.60,1729.23,3235,0,13
2022.07.14,06:00:00,1729.25,1733.52,1729.07,1731.96,2455,0,13
2022.07.14,07:00:00,1731.95,1732.21,1727.20,1727.96,1829,0,13
2022.07.14,08:00:00,1727.98,1728.79,1725.89,1727.51,3124,0,13
2022.07.14,09:00:00,1727.50,1728.83,1720.72,1721.06,4651,0,13
2022.07.14,10:00:00,1721.11,1721.31,1715.09,1718.17,5284,0,13
2022.07.14,11:00:00,1718.21,1718.83,1715.34,1716.69,4236,0,13
2022.07.14,12:00:00,1716.65,1717.30,1712.18,1716.59,4109,0,13
2022.07.14,13:00:00,1716.57,1716.70,1710.83,1710.97,3418,0,13
2022.07.14,14:00:00,1710.99,1716.02,1709.87,1713.63,4913,0,13
2022.07.14,15:00:00,1713.58,1714.89,1707.85,1709.27,6229,0,13
2022.07.14,16:00:00,1709.26,1710.49,1697.41,1702.70,8450,0,13
2022.07.14,17:00:00,1702.31,1708.81,1697.91,1707.42,7261,0,7
2022.07.14,18:00:00,1707.33,1714.46,1703.69,1711.49,7565,0,7
2022.07.14,19:00:00,1711.50,1711.63,1704.88,1705.80,5582,0,7
2022.07.14,20:00:00,1705.84,1710.60,1705.70,1709.99,4723,0,7
2022.07.14,21:00:00,1709.99,1712.31,1709.56,1710.92,3499,0,7
2022.07.14,22:00:00,1710.86,1711.20,1708.75,1709.04,2751,0,7
2022.07.14,23:00:00,1709.03,1711.19,1708.93,1710.57,1135,0,7
2022.07.15,01:00:00,1710.97,1711.42,1709.84,1710.38,788,0,15
2022.07.15,02:00:00,1710.39,1711.92,1710.25,1711.67,754,0,10
2022.07.15,03:00:00,1711.65,1712.13,1709.84,1710.54,2154,0,10
2022.07.15,04:00:00,1710.45,1714.25,1709.26,1714.01,3527,0,7
2022.07.15,05:00:00,1713.99,1716.53,1712.15,1712.71,3153,0,7
2022.07.15,06:00:00,1712.65,1713.58,1708.51,1708.55,2693,0,7
2022.07.15,07:00:00,1708.55,1712.34,1707.46,1709.30,1738,0,7
2022.07.15,08:00:00,1709.34,1710.80,1707.72,1709.46,2472,0,7
2022.07.15,09:00:00,1709.48,1709.48,1700.62,1704.02,4400,0,7
2022.07.15,10:00:00,1704.03,1706.38,1702.81,1703.45,4477,0,7
2022.07.15,11:00:00,1703.54,1704.84,1701.69,1704.50,3534,0,7
2022.07.15,12:00:00,1704.43,1705.34,1702.14,1702.58,3268,0,7
2022.07.15,13:00:00,1702.62,1707.01,1701.23,1706.60,3119,0,7
2022.07.15,14:00:00,1706.60,1707.87,1704.17,1704.48,3611,0,7
2022.07.15,15:00:00,1704.52,1710.81,1700.03,1707.45,6233,0,7
2022.07.15,16:00:00,1707.50,1713.98,1701.87,1702.43,7339,0,7
2022.07.15,17:00:00,1703.99,1708.30,1699.11,1704.30,7110,0,7
2022.07.15,18:00:00,1704.32,1708.34,1703.52,1704.68,5000,0,7
2022.07.15,19:00:00,1704.67,1705.30,1703.15,1704.67,3050,0,7
2022.07.15,20:00:00,1704.67,1705.64,1704.01,1704.92,2542,0,7
2022.07.15,21:00:00,1704.94,1705.60,1704.24,1704.81,1838,0,7
2022.07.15,22:00:00,1704.79,1705.72,1703.63,1705.53,1739,0,7
2022.07.15,23:00:00,1705.50,1706.62,1704.86,1706.51,801,0,10
2022.07.18,01:00:00,1706.89,1708.98,1706.53,1708.95,1015,0,7
2022.07.18,02:00:00,1708.95,1710.66,1708.09,1710.29,1053,0,7
2022.07.18,03:00:00,1710.23,1711.14,1707.52,1708.48,1444,0,7
2022.07.18,04:00:00,1708.53,1714.59,1708.10,1714.34,3508,0,7
2022.07.18,05:00:00,1714.37,1714.98,1713.17,1713.72,2076,0,7
2022.07.18,06:00:00,1713.75,1717.70,1713.52,1716.01,2336,0,7
2022.07.18,07:00:00,1716.03,1716.79,1713.89,1714.21,1392,0,7
2022.07.18,08:00:00,1714.20,1718.33,1714.04,1714.45,2233,0,7
2022.07.18,09:00:00,1714.42,1716.39,1711.87,1714.43,3141,0,7
2022.07.18,10:00:00,1714.31,1720.74,1713.35,1718.74,3914,0,7
2022.07.18,11:00:00,1718.62,1719.88,1717.75,1719.22,3239,0,7
2022.07.18,12:00:00,1719.20,1723.89,1718.38,1722.03,3021,0,7
2022.07.18,13:00:00,1722.02,1722.12,1714.53,1715.97,3092,0,7
2022.07.18,14:00:00,1716.03,1716.98,1712.92,1715.51,3210,0,7
2022.07.18,15:00:00,1715.49,1717.59,1711.48,1717.18,4297,0,7
2022.07.18,16:00:00,1717.16,1721.23,1713.40,1718.97,5787,0,7
2022.07.18,17:00:00,1719.10,1719.71,1713.06,1714.91,5753,0,7
2022.07.18,18:00:00,1714.89,1715.11,1708.89,1710.48,4446,0,7
2022.07.18,19:00:00,1710.50,1712.89,1710.47,1711.97,2920,0,7
2022.07.18,20:00:00,1711.96,1712.79,1709.64,1709.86,2968,0,7
2022.07.18,21:00:00,1709.75,1710.92,1707.63,1707.70,2637,0,7
2022.07.18,22:00:00,1707.68,1708.42,1706.69,1707.49,2642,0,7
2022.07.18,23:00:00,1707.48,1709.10,1706.89,1708.99,1046,0,7
2022.07.19,01:00:00,1709.88,1710.06,1707.89,1707.92,551,0,16
2022.07.19,02:00:00,1707.92,1708.95,1706.91,1708.30,569,0,7
2022.07.19,03:00:00,1708.26,1708.34,1705.32,1707.64,1304,0,7
2022.07.19,04:00:00,1707.61,1707.63,1705.36,1706.00,2603,0,7
2022.07.19,05:00:00,1706.08,1708.37,1705.72,1706.88,1927,0,7
2022.07.19,06:00:00,1706.83,1709.60,1706.70,1709.45,1427,0,7
2022.07.19,07:00:00,1709.43,1709.85,1707.52,1708.48,1342,0,7
2022.07.19,08:00:00,1708.49,1711.17,1707.87,1710.15,2187,0,7
2022.07.19,09:00:00,1710.06,1710.75,1707.78,1708.85,2868,0,7
2022.07.19,10:00:00,1709.03,1711.69,1707.45,1711.65,3986,0,7
2022.07.19,11:00:00,1711.62,1713.30,1710.79,1713.24,3322,0,7
2022.07.19,12:00:00,1713.24,1715.07,1712.08,1713.28,3336,0,7
2022.07.19,13:00:00,1713.40,1717.04,1712.88,1716.92,3503,0,7
2022.07.19,14:00:00,1716.84,1718.44,1713.24,1714.00,3276,0,7
2022.07.19,15:00:00,1714.00,1714.82,1708.57,1708.91,3966,0,7
2022.07.19,16:00:00,1708.82,1714.49,1708.56,1710.95,5174,0,7
2022.07.19,17:00:00,1710.85,1714.36,1709.73,1712.90,5193,0,7
2022.07.19,18:00:00,1712.90,1715.24,1712.39,1714.39,4175,0,7
2022.07.19,19:00:00,1714.39,1714.48,1710.96,1711.52,3015,0,7
2022.07.19,20:00:00,1711.52,1713.11,1710.87,1710.94,2295,0,7
2022.07.19,21:00:00,1710.97,1711.75,1709.75,1710.17,1915,0,7
2022.07.19,22:00:00,1710.22,1712.65,1709.97,1712.05,2143,0,7
2022.07.19,23:00:00,1712.00,1712.17,1711.00,1711.59,872,0,14
2022.07.20,01:00:00,1711.15,1712.36,1711.05,1712.06,470,0,7
2022.07.20,02:00:00,1712.12,1712.12,1709.64,1709.96,804,0,7
2022.07.20,03:00:00,1709.94,1712.54,1709.90,1712.11,1530,0,7
2022.07.20,04:00:00,1712.06,1712.75,1709.49,1709.88,2017,0,7
2022.07.20,05:00:00,1709.86,1711.78,1709.66,1711.16,1708,0,7
2022.07.20,06:00:00,1711.18,1713.38,1710.81,1712.12,1422,0,7
2022.07.20,07:00:00,1712.14,1713.43,1711.25,1711.73,995,0,7
2022.07.20,08:00:00,1711.72,1712.11,1708.24,1708.47,2191,0,7
2022.07.20,09:00:00,1708.33,1708.96,1705.97,1707.31,3023,0,7
2022.07.20,10:00:00,1707.29,1709.31,1706.70,1707.49,3343,0,7
2022.07.20,11:00:00,1707.57,1709.55,1706.86,1707.95,2684,0,7
2022.07.20,12:00:00,1707.92,1713.92,1707.78,1712.89,2753,0,7
2022.07.20,13:00:00,1712.86,1713.61,1706.96,1708.70,3334,0,7
2022.07.20,14:00:00,1708.70,1708.97,1706.34,1708.12,3034,0,7
2022.07.20,15:00:00,1708.12,1712.77,1707.36,1708.82,4397,0,7
2022.07.20,16:00:00,1708.85,1714.40,1707.73,1709.41,5343,0,7
2022.07.20,17:00:00,1709.31,1710.48,1706.79,1709.73,4752,0,7
2022.07.20,18:00:00,1709.73,1709.79,1706.27,1707.86,3877,0,7
2022.07.20,19:00:00,1707.86,1708.02,1701.32,1702.93,3433,0,7
2022.07.20,20:00:00,1702.95,1704.21,1700.00,1700.10,3832,0,7
2022.07.20,21:00:00,1700.15,1702.79,1699.66,1701.35,2786,0,7
2022.07.20,22:00:00,1701.35,1701.52,1695.64,1695.72,2441,0,7
2022.07.20,23:00:00,1695.81,1696.86,1692.47,1696.21,1583,0,7
2022.07.21,01:00:00,1696.57,1697.27,1695.60,1695.96,434,0,7
2022.07.21,02:00:00,1695.96,1695.98,1694.63,1695.33,703,0,7
2022.07.21,03:00:00,1695.35,1695.44,1691.86,1694.69,1632,0,7
2022.07.21,04:00:00,1694.57,1694.69,1689.95,1692.12,2890,0,7
2022.07.21,05:00:00,1692.12,1693.62,1690.82,1692.61,1589,0,7
2022.07.21,06:00:00,1692.49,1693.84,1691.21,1691.52,1726,0,7
2022.07.21,07:00:00,1691.56,1693.40,1690.92,1692.53,1386,0,7
2022.07.21,08:00:00,1692.42,1693.54,1691.75,1693.17,1809,0,7
2022.07.21,09:00:00,1693.17,1693.78,1688.71,1689.44,3047,0,7
2022.07.21,10:00:00,1689.52,1693.57,1685.09,1689.43,3550,0,7
2022.07.21,11:00:00,1689.45,1689.59,1684.95,1685.06,2985,0,7
2022.07.21,12:00:00,1685.08,1686.51,1682.21,1684.50,3082,0,7
2022.07.21,13:00:00,1684.54,1685.89,1681.11,1682.64,3163,0,7
2022.07.21,14:00:00,1682.78,1685.09,1680.85,1684.88,3218,0,7
2022.07.21,15:00:00,1684.83,1707.20,1683.89,1706.65,6102,0,7
2022.07.21,16:00:00,1706.58,1710.15,1693.18,1705.77,6877,0,7
2022.07.21,17:00:00,1705.55,1713.31,1703.76,1711.66,5828,0,7
2022.07.21,18:00:00,1711.71,1718.34,1709.46,1713.17,4535,0,7
2022.07.21,19:00:00,1713.16,1713.53,1710.39,1711.72,2730,0,7
2022.07.21,20:00:00,1711.72,1715.48,1710.93,1713.81,2962,0,7
2022.07.21,21:00:00,1713.83,1715.34,1713.60,1715.00,2140,0,7
2022.07.21,22:00:00,1715.00,1719.89,1714.18,1719.68,2554,0,7
2022.07.21,23:00:00,1719.59,1720.07,1718.63,1719.16,1285,0,7
2022.07.22,01:00:00,1718.13,1718.17,1717.02,1717.22,742,0,13
2022.07.22,02:00:00,1717.22,1719.29,1717.22,1718.03,1121,0,9
2022.07.22,03:00:00,1718.11,1719.01,1716.84,1717.09,1921,0,8
2022.07.22,04:00:00,1717.08,1718.12,1715.69,1716.52,2637,0,7
2022.07.22,05:00:00,1716.48,1716.87,1713.80,1714.32,2102,0,7
2022.07.22,06:00:00,1714.24,1715.13,1712.86,1713.61,1429,0,7
2022.07.22,07:00:00,1713.61,1714.19,1713.08,1713.46,1063,0,7
2022.07.22,08:00:00,1713.49,1716.90,1713.21,1715.83,2066,0,7
2022.07.22,09:00:00,1715.83,1719.39,1715.69,1718.64,2773,0,7
2022.07.22,10:00:00,1718.59,1720.38,1715.02,1716.21,4011,0,7
2022.07.22,11:00:00,1716.30,1719.71,1715.95,1718.26,3403,0,7
2022.07.22,12:00:00,1718.26,1725.69,1717.72,1724.32,3439,0,7
2022.07.22,13:00:00,1724.32,1725.19,1721.45,1724.59,3081,0,7
2022.07.22,14:00:00,1724.56,1730.16,1722.04,1728.55,3715,0,7
2022.07.22,15:00:00,1728.46,1729.10,1723.23,1724.04,4603,0,7
2022.07.22,16:00:00,1724.08,1737.52,1722.10,1734.62,5959,0,7
2022.07.22,17:00:00,1734.68,1739.22,1729.46,1732.69,6227,0,7
2022.07.22,18:00:00,1732.81,1733.19,1728.81,1731.14,4834,0,7
2022.07.22,19:00:00,1731.30,1731.42,1728.69,1728.90,3719,0,7
2022.07.22,20:00:00,1728.86,1729.61,1725.76,1726.08,3587,0,7
2022.07.22,21:00:00,1726.11,1726.55,1720.37,1723.57,3974,0,7
2022.07.22,22:00:00,1723.65,1723.65,1721.60,1722.84,475,0,11
2022.07.25,01:00:00,1725.98,1727.04,1725.32,1726.20,1088,0,14
2022.07.25,02:00:00,1726.09,1726.16,1724.31,1724.66,934,0,8
2022.07.25,03:00:00,1724.69,1724.69,1720.49,1720.51,1984,0,7
2022.07.25,04:00:00,1720.54,1725.21,1719.81,1724.51,2796,0,7
2022.07.25,05:00:00,1724.53,1727.65,1723.88,1727.42,2275,0,7
2022.07.25,06:00:00,1727.34,1728.87,1726.52,1727.40,1877,0,7
2022.07.25,07:00:00,1727.41,1727.85,1725.80,1726.66,1288,0,7
2022.07.25,08:00:00,1726.52,1726.90,1723.78,1725.34,2040,0,7
2022.07.25,09:00:00,1725.32,1727.31,1724.01,1725.94,2949,0,7
2022.07.25,10:00:00,1725.92,1729.13,1725.08,1725.61,3559,0,7
2022.07.25,11:00:00,1725.65,1730.31,1725.31,1728.46,3031,0,7
2022.07.25,12:00:00,1728.45,1736.23,1728.25,1734.99,3664,0,7
2022.07.25,13:00:00,1734.99,1735.29,1729.79,1731.73,2461,0,7
2022.07.25,14:00:00,1731.62,1731.71,1725.95,1725.99,3552,0,7
2022.07.25,15:00:00,1725.99,1727.37,1724.17,1724.72,4199,0,7
2022.07.25,16:00:00,1724.80,1725.45,1719.17,1720.14,5686,0,7
2022.07.25,17:00:00,1720.26,1720.43,1714.72,1716.45,5912,0,7
2022.07.25,18:00:00,1716.45,1718.78,1715.26,1716.45,3781,0,7
2022.07.25,19:00:00,1716.46,1719.14,1715.52,1718.00,2697,0,7
2022.07.25,20:00:00,1718.01,1721.40,1717.61,1719.26,2744,0,7
2022.07.25,21:00:00,1719.31,1719.60,1716.20,1716.51,2286,0,7
2022.07.25,22:00:00,1716.58,1719.59,1716.44,1719.07,2271,0,7
2022.07.25,23:00:00,1719.09,1719.84,1718.18,1719.19,1037,0,7
2022.07.26,01:00:00,1718.98,1719.19,1718.00,1718.61,595,0,7
2022.07.26,02:00:00,1718.59,1719.33,1718.30,1719.04,739,0,15
2022.07.26,03:00:00,1719.17,1722.04,1718.71,1721.38,1663,0,7
2022.07.26,04:00:00,1721.37,1728.17,1720.82,1727.04,3004,0,7
2022.07.26,05:00:00,1727.14,1727.80,1725.13,1725.44,2150,0,7
2022.07.26,06:00:00,1725.42,1726.16,1723.98,1724.06,1531,0,7
2022.07.26,07:00:00,1724.06,1724.27,1721.38,1721.66,1503,0,7
2022.07.26,08:00:00,1721.63,1723.37,1721.08,1721.42,1740,0,7
2022.07.26,09:00:00,1721.51,1726.58,1721.37,1725.06,2344,0,7
2022.07.26,10:00:00,1725.18,1727.90,1724.38,1724.85,3423,0,7
2022.07.26,11:00:00,1724.80,1725.80,1721.45,1722.73,3313,0,7
2022.07.26,12:00:00,1722.70,1724.45,1718.96,1720.10,3024,0,7
2022.07.26,13:00:00,1720.09,1720.90,1716.37,1718.52,3325,0,7
2022.07.26,14:00:00,1718.43,1719.38,1716.08,1717.81,3149,0,7
2022.07.26,15:00:00,1717.85,1720.95,1713.64,1719.19,4237,0,7
2022.07.26,16:00:00,1719.21,1721.93,1716.43,1720.09,5646,0,7
2022.07.26,17:00:00,1719.99,1721.76,1714.38,1719.11,5287,0,7
2022.07.26,18:00:00,1719.17,1720.54,1715.91,1717.01,3757,0,7
2022.07.26,19:00:00,1717.09,1719.37,1716.62,1719.13,3160,0,7
2022.07.26,20:00:00,1719.12,1720.12,1716.90,1717.36,2820,0,7
2022.07.26,21:00:00,1717.37,1719.01,1716.34,1717.07,2315,0,7
2022.07.26,22:00:00,1717.15,1718.01,1716.74,1717.61,1934,0,9
2022.07.26,23:00:00,1717.52,1717.75,1716.91,1716.94,1030,0,7
2022.07.27,01:00:00,1717.35,1718.50,1717.28,1718.27,638,0,7
2022.07.27,02:00:00,1718.25,1718.63,1717.43,1717.96,847,0,11
2022.07.27,03:00:00,1717.92,1720.11,1717.92,1718.96,1486,0,7
2022.07.27,04:00:00,1719.02,1719.74,1715.85,1717.09,2734,0,7
2022.07.27,05:00:00,1717.11,1717.68,1715.79,1715.95,1943,0,7
2022.07.27,06:00:00,1715.90,1718.18,1715.84,1716.73,1438,0,7
2022.07.27,07:00:00,1716.72,1717.21,1713.59,1714.94,1249,0,7
2022.07.27,08:00:00,1714.94,1719.81,1714.50,1719.00,1752,0,7
2022.07.27,09:00:00,1718.87,1720.16,1718.24,1719.08,2685,0,7
2022.07.27,10:00:00,1719.10,1721.87,1717.69,1719.71,3046,0,7
2022.07.27,11:00:00,1719.73,1725.17,1719.63,1723.55,3354,0,7
2022.07.27,12:00:00,1723.51,1724.40,1721.21,1722.20,2791,0,7
2022.07.27,13:00:00,1722.20,1723.97,1719.91,1720.01,2563,0,7
2022.07.27,14:00:00,1719.89,1722.59,1719.87,1720.64,2577,0,7
2022.07.27,15:00:00,1720.64,1723.18,1717.85,1718.13,4024,0,7
2022.07.27,16:00:00,1718.12,1718.90,1711.46,1714.72,5109,0,7
2022.07.27,17:00:00,1714.98,1717.27,1712.87,1716.94,4447,0,7
2022.07.27,18:00:00,1716.94,1720.33,1716.49,1718.84,3363,0,7
2022.07.27,19:00:00,1718.85,1721.26,1718.48,1720.75,2487,0,7
2022.07.27,20:00:00,1720.77,1722.93,1720.45,1721.53,2828,0,7
2022.07.27,21:00:00,1721.53,1738.20,1719.25,1734.80,7003,0,7
2022.07.27,22:00:00,1735.05,1740.18,1733.38,1734.45,4806,0,7
2022.07.27,23:00:00,1734.46,1735.87,1733.13,1734.16,1421,0,7
2022.07.28,01:00:00,1734.24,1735.66,1734.04,1735.51,857,0,16
2022.07.28,02:00:00,1735.51,1739.94,1735.49,1738.71,1346,0,7
2022.07.28,03:00:00,1738.59,1739.78,1736.29,1736.51,2190,0,7
2022.07.28,04:00:00,1736.57,1741.64,1735.34,1738.06,3729,0,7
2022.07.28,05:00:00,1738.11,1738.37,1733.96,1737.85,2685,0,7
2022.07.28,06:00:00,1737.87,1739.35,1736.29,1736.87,1733,0,7
2022.07.28,07:00:00,1736.90,1737.41,1735.50,1736.30,1885,0,7
2022.07.28,08:00:00,1736.30,1738.90,1735.35,1738.81,1768,0,7
2022.07.28,09:00:00,1738.74,1741.85,1738.19,1741.30,3171,0,7
2022.07.28,10:00:00,1741.30,1744.67,1739.57,1744.30,3966,0,7
2022.07.28,11:00:00,1744.22,1748.48,1743.27,1745.72,4085,0,7
2022.07.28,12:00:00,1745.67,1747.03,1740.95,1741.21,3488,0,7
2022.07.28,13:00:00,1741.30,1742.82,1738.12,1740.35,3370,0,7
2022.07.28,14:00:00,1740.35,1740.99,1737.81,1740.34,3345,0,7
2022.07.28,15:00:00,1740.40,1749.80,1736.13,1744.65,6422,0,7
2022.07.28,16:00:00,1744.54,1754.75,1741.03,1751.18,8030,0,7
2022.07.28,17:00:00,1751.38,1755.74,1747.79,1755.17,6502,0,7
2022.07.28,18:00:00,1755.18,1756.79,1752.08,1753.07,5453,0,7
2022.07.28,19:00:00,1752.98,1755.28,1750.51,1753.97,4228,0,7
2022.07.28,20:00:00,1753.88,1755.35,1750.81,1752.68,3462,0,7
2022.07.28,21:00:00,1752.64,1753.47,1750.38,1753.44,2742,0,7
2022.07.28,22:00:00,1753.44,1755.57,1753.16,1755.31,2738,0,7
2022.07.28,23:00:00,1755.33,1757.05,1754.78,1756.44,1199,0,7
2022.07.29,01:00:00,1755.28,1755.61,1754.20,1755.19,994,0,7
2022.07.29,02:00:00,1755.29,1755.57,1754.29,1754.91,1247,0,7
2022.07.29,03:00:00,1754.93,1756.22,1753.86,1755.82,2287,0,7
2022.07.29,04:00:00,1755.83,1756.00,1752.68,1753.53,2714,0,7
2022.07.29,05:00:00,1753.49,1755.44,1753.36,1755.44,1990,0,7
2022.07.29,06:00:00,1755.44,1763.97,1755.29,1762.82,3060,0,7
2022.07.29,07:00:00,1762.84,1763.59,1760.52,1761.44,2138,0,7
2022.07.29,08:00:00,1761.45,1765.02,1761.01,1763.61,2756,0,7
2022.07.29,09:00:00,1763.59,1767.87,1763.07,1766.87,3638,0,7
2022.07.29,10:00:00,1766.76,1767.55,1764.12,1766.43,3986,0,7
2022.07.29,11:00:00,1766.38,1766.42,1761.89,1763.80,3638,0,7
2022.07.29,12:00:00,1763.79,1764.44,1756.32,1760.22,3724,0,7
2022.07.29,13:00:00,1760.22,1763.35,1759.66,1762.56,3087,0,7
2022.07.29,14:00:00,1762.50,1762.50,1758.75,1761.18,3494,0,7
2022.07.29,15:00:00,1761.46,1761.63,1755.69,1757.31,5923,0,7
2022.07.29,16:00:00,1757.31,1759.46,1752.75,1753.93,6617,0,7
2022.07.29,17:00:00,1753.84,1763.30,1752.09,1762.63,6241,0,7
2022.07.29,18:00:00,1762.92,1767.10,1762.09,1765.90,5202,0,7
2022.07.29,19:00:00,1765.88,1766.67,1761.90,1763.52,3763,0,7
2022.07.29,20:00:00,1763.53,1766.47,1762.30,1765.45,3075,0,7
2022.07.29,21:00:00,1765.38,1766.57,1763.78,1763.85,2793,0,7
2022.07.29,22:00:00,1763.90,1765.12,1760.90,1761.41,3159,0,7
2022.07.29,23:00:00,1761.51,1765.93,1761.45,1765.40,1157,0,11
2022.08.01,01:00:00,1765.09,1765.19,1762.95,1763.18,930,0,15
2022.08.01,02:00:00,1763.22,1763.36,1760.90,1762.16,865,0,7
2022.08.01,03:00:00,1762.23,1764.14,1760.41,1762.73,1968,0,7
2022.08.01,04:00:00,1762.73,1765.81,1761.04,1763.52,3529,0,7
2022.08.01,05:00:00,1763.50,1765.66,1763.31,1764.55,2119,0,7
2022.08.01,06:00:00,1764.60,1764.97,1761.29,1762.08,2006,0,7
2022.08.01,07:00:00,1762.09,1762.46,1759.69,1760.29,1463,0,7
2022.08.01,08:00:00,1760.25,1761.05,1758.31,1759.01,1956,0,7
2022.08.01,09:00:00,1758.96,1764.77,1758.96,1763.15,3158,0,7
2022.08.01,10:00:00,1763.08,1767.42,1762.71,1764.42,3845,0,7
2022.08.01,11:00:00,1764.52,1767.12,1762.22,1765.48,3448,0,7
2022.08.01,12:00:00,1765.52,1773.53,1764.75,1773.46,3715,0,7
2022.08.01,13:00:00,1773.50,1774.85,1770.98,1771.27,3349,0,7
2022.08.01,14:00:00,1771.27,1773.35,1771.21,1772.64,3079,0,7
2022.08.01,15:00:00,1772.68,1775.06,1765.75,1769.38,4830,0,7
2022.08.01,16:00:00,1769.30,1774.71,1768.39,1773.55,6170,0,7
2022.08.01,17:00:00,1771.05,1773.26,1766.25,1768.22,7071,0,7
2022.08.01,18:00:00,1768.40,1769.78,1764.27,1768.89,5008,0,7
2022.08.01,19:00:00,1768.73,1773.36,1768.07,1772.99,3609,0,7
2022.08.01,20:00:00,1772.94,1772.95,1768.76,1769.03,3548,0,7
2022.08.01,21:00:00,1769.15,1769.81,1766.52,1769.22,2732,0,7
2022.08.01,22:00:00,1769.17,1771.79,1768.72,1770.89,2571,0,7
2022.08.01,23:00:00,1770.91,1772.55,1770.79,1772.44,1070,0,7
2022.08.02,01:00:00,1771.72,1772.16,1770.96,1771.67,534,0,16
2022.08.02,02:00:00,1771.61,1772.31,1771.27,1772.31,723,0,12
2022.08.02,03:00:00,1772.30,1780.47,1770.82,1780.28,3196,0,7
2022.08.02,04:00:00,1780.33,1780.33,1776.01,1777.49,3466,0,7
2022.08.02,05:00:00,1777.41,1778.67,1773.99,1775.60,2318,0,7
2022.08.02,06:00:00,1775.51,1775.53,1772.72,1774.68,2133,0,7
2022.08.02,07:00:00,1774.63,1774.86,1772.85,1772.89,1752,0,7
2022.08.02,08:00:00,1772.87,1774.53,1771.37,1772.45,2587,0,7
2022.08.02,09:00:00,1772.49,1776.08,1771.74,1774.50,3603,0,7
2022.08.02,10:00:00,1774.42,1775.07,1768.84,1772.20,4113,0,7
2022.08.02,11:00:00,1772.13,1774.23,1770.39,1773.30,3617,0,7
2022.08.02,12:00:00,1773.17,1775.11,1772.56,1774.62,3106,0,7
2022.08.02,13:00:00,1774.64,1776.35,1773.39,1773.67,2966,0,7
2022.08.02,14:00:00,1773.67,1779.73,1773.47,1778.58,3579,0,7
2022.08.02,15:00:00,1778.59,1788.00,1778.02,1784.89,5038,0,7
2022.08.02,16:00:00,1785.07,1785.56,1774.56,1780.49,7397,0,7
2022.08.02,17:00:00,1780.52,1786.11,1775.85,1776.77,7315,0,7
2022.08.02,18:00:00,1776.81,1782.12,1775.47,1778.05,5279,0,7
2022.08.02,19:00:00,1778.07,1778.47,1773.24,1776.17,4593,0,7
2022.08.02,20:00:00,1776.15,1777.13,1770.15,1770.33,4213,0,7
2022.08.02,21:00:00,1770.41,1770.41,1765.43,1766.35,3817,0,7
2022.08.02,22:00:00,1766.32,1767.45,1760.45,1760.60,3615,0,7
2022.08.02,23:00:00,1760.59,1763.71,1760.54,1761.50,1697,0,7
2022.08.03,01:00:00,1761.90,1761.96,1756.05,1759.64,929,0,7
2022.08.03,02:00:00,1759.62,1759.73,1754.88,1756.70,1490,0,7
2022.08.03,03:00:00,1756.73,1759.58,1755.71,1756.70,2453,0,7
2022.08.03,04:00:00,1756.62,1764.93,1755.52,1764.72,3967,0,7
2022.08.03,05:00:00,1764.75,1767.06,1763.68,1765.33,2953,0,7
2022.08.03,06:00:00,1765.30,1769.32,1765.25,1768.93,2370,0,7
2022.08.03,07:00:00,1768.89,1769.88,1767.86,1768.85,2266,0,7
2022.08.03,08:00:00,1768.86,1770.60,1767.03,1769.55,2582,0,7
2022.08.03,09:00:00,1769.48,1769.48,1766.95,1767.72,3281,0,7
2022.08.03,10:00:00,1767.72,1769.64,1765.08,1766.16,3539,0,7
2022.08.03,11:00:00,1766.23,1768.32,1764.04,1765.10,2993,0,7
2022.08.03,12:00:00,1765.11,1766.84,1764.85,1765.78,2530,0,7
