open,high,low,close,volume,ticker,timestamp,time
1.531,1.5322,1.5265,1.5295,991,GBPUSD,1996.04.05,
1.5277,1.5332,1.5268,1.5288,1171,GBPUSD,1996.04.08,
1.5285,1.5309,1.5191,1.5214,1651,GBPUSD,1996.04.09,
1.5208,1.5238,1.5043,1.5149,3311,GBPUSD,1996.04.10,
1.5146,1.5162,1.507,1.5118,1561,GBPUSD,1996.04.11,
1.5115,1.5156,1.5077,1.5145,1281,GBPUSD,1996.04.12,
1.511,1.5115,1.5057,1.5093,991,GBPUSD,1996.04.15,
1.5084,1.5124,1.504,1.5095,1571,GBPUSD,1996.04.16,
1.5086,1.5109,1.5042,1.5105,1151,GBPUSD,1996.04.17,
1.5102,1.5255,1.5055,1.5189,3131,GBPUSD,1996.04.18,
1.5185,1.5217,1.513,1.5142,1311,GBPUSD,1996.04.19,
1.5113,1.5148,1.509,1.5124,1051,GBPUSD,1996.04.22,
1.512,1.5187,1.5096,1.516,1421,GBPUSD,1996.04.23,
1.5152,1.517,1.5112,1.5162,1061,GBPUSD,1996.04.24,
1.5158,1.5163,1.5044,1.5083,1631,GBPUSD,1996.04.25,
1.5061,1.5141,1.5055,1.5122,1111,GBPUSD,1996.04.26,
1.5131,1.5156,1.504,1.5068,1691,GBPUSD,1996.04.29,
1.5062,1.5116,1.498,1.5058,2681,GBPUSD,1996.04.30,
1.5054,1.5069,1.489,1.4934,2381,GBPUSD,1996.05.01,
1.4928,1.5055,1.49,1.5028,2101,GBPUSD,1996.05.02,
1.5024,1.5085,1.4995,1.5075,1291,GBPUSD,1996.05.03,
1.5058,1.511,1.5055,1.5075,931,GBPUSD,1996.05.06,
1.5073,1.5137,1.5069,1.5107,1021,GBPUSD,1996.05.07,
1.5106,1.5275,1.5079,1.5252,2461,GBPUSD,1996.05.08,
1.5241,1.5265,1.5198,1.5234,1271,GBPUSD,1996.05.09,
1.5232,1.53,1.5177,1.5209,2231,GBPUSD,1996.05.10,
1.52,1.5231,1.512,1.5149,1711,GBPUSD,1996.05.13,
1.5135,1.519,1.5127,1.5153,1081,GBPUSD,1996.05.14,
1.5149,1.5192,1.5107,1.5149,1701,GBPUSD,1996.05.15,
1.5134,1.5158,1.5096,1.5152,1061,GBPUSD,1996.05.16,
1.514,1.517,1.5116,1.5133,1011,GBPUSD,1996.05.17,
1.5114,1.515,1.51,1.514,741,GBPUSD,1996.05.20,
1.5136,1.5171,1.5098,1.514,1421,GBPUSD,1996.05.21,
1.5134,1.515,1.5067,1.509,1221,GBPUSD,1996.05.22,
1.5084,1.5162,1.5065,1.5133,1451,GBPUSD,1996.05.23,
1.5125,1.5164,1.509,1.5125,1481,GBPUSD,1996.05.24,
1.5115,1.5152,1.511,1.5143,561,GBPUSD,1996.05.27,
1.5135,1.515,1.5094,1.5147,1001,GBPUSD,1996.05.28,
1.5137,1.534,1.513,1.5327,2301,GBPUSD,1996.05.29,
1.532,1.5402,1.5294,1.5345,1911,GBPUSD,1996.05.30,
1.5343,1.5549,1.531,1.5528,2931,GBPUSD,1996.05.31,
1.5523,1.5575,1.5448,1.5563,2141,GBPUSD,1996.06.03,
1.5542,1.5566,1.547,1.5485,1351,GBPUSD,1996.06.04,
1.5478,1.555,1.5425,1.5488,2401,GBPUSD,1996.06.05,
1.5486,1.5499,1.538,1.5441,1931,GBPUSD,1996.06.06,
1.5434,1.5503,1.5355,1.5365,2271,GBPUSD,1996.06.07,
1.5376,1.539,1.53,1.5348,1521,GBPUSD,1996.06.10,
1.5344,1.539,1.532,1.5364,1201,GBPUSD,1996.06.11,
1.5355,1.54,1.5332,1.5375,1161,GBPUSD,1996.06.12,
1.5363,1.5377,1.527,1.5371,2061,GBPUSD,1996.06.13,
1.5357,1.5436,1.533,1.5363,2061,GBPUSD,1996.06.14,
1.5352,1.5473,1.5349,1.5449,1511,GBPUSD,1996.06.17,
1.5443,1.5506,1.5413,1.5441,1841,GBPUSD,1996.06.18,
1.5441,1.5472,1.5406,1.5442,1311,GBPUSD,1996.06.19,
1.5435,1.545,1.537,1.5398,1231,GBPUSD,1996.06.20,
1.5391,1.5425,1.5345,1.536,1291,GBPUSD,1996.06.21,
1.5372,1.5425,1.533,1.5417,1451,GBPUSD,1996.06.24,
1.5409,1.545,1.5365,1.5415,1641,GBPUSD,1996.06.25,
1.5411,1.5445,1.5387,1.5409,1141,GBPUSD,1996.06.26,
1.5404,1.5515,1.5395,1.5494,1501,GBPUSD,1996.06.27,
1.548,1.5559,1.5451,1.5531,1651,GBPUSD,1996.06.28,
1.5512,1.5603,1.5493,1.5587,1451,GBPUSD,1996.07.01,
1.558,1.561,1.5531,1.559,1481,GBPUSD,1996.07.02,
1.5586,1.565,1.5551,1.564,1441,GBPUSD,1996.07.03,
1.5633,1.5643,1.556,1.5587,1201,GBPUSD,1996.07.04,
1.558,1.5595,1.5519,1.5579,1511,GBPUSD,1996.07.05,
1.5566,1.5573,1.5506,1.5542,1101,GBPUSD,1996.07.08,
1.5535,1.5554,1.5482,1.55,1091,GBPUSD,1996.07.09,
1.549,1.5553,1.5465,1.5527,1391,GBPUSD,1996.07.10,
1.552,1.5587,1.55,1.5549,1451,GBPUSD,1996.07.11,
1.5542,1.5565,1.55,1.552,1081,GBPUSD,1996.07.12,
1.5516,1.5544,1.5482,1.5515,1231,GBPUSD,1996.07.15,
1.5523,1.565,1.551,1.5579,2241,GBPUSD,1996.07.16,
1.5579,1.561,1.542,1.5478,2791,GBPUSD,1996.07.17,
1.5471,1.5497,1.5368,1.5454,2411,GBPUSD,1996.07.18,
1.5451,1.5496,1.5415,1.5452,1611,GBPUSD,1996.07.19,
1.5405,1.553,1.5394,1.5515,1621,GBPUSD,1996.07.22,
1.5508,1.5555,1.5484,1.5531,1191,GBPUSD,1996.07.23,
1.5526,1.558,1.5503,1.5528,1521,GBPUSD,1996.07.24,
1.5521,1.5632,1.551,1.5582,1831,GBPUSD,1996.07.25,
1.5573,1.56,1.5521,1.5554,1391,GBPUSD,1996.07.26,
1.5547,1.5598,1.5532,1.5579,1001,GBPUSD,1996.07.29,
1.5572,1.5603,1.5535,1.5574,1341,GBPUSD,1996.07.30,
1.5562,1.5622,1.5531,1.5575,1691,GBPUSD,1996.07.31,
1.5562,1.5603,1.5515,1.5525,1391,GBPUSD,1996.08.01,
1.5518,1.553,1.5392,1.5431,1891,GBPUSD,1996.08.02,
1.5435,1.5484,1.541,1.5459,1241,GBPUSD,1996.08.05,
1.5452,1.5472,1.534,1.5395,2071,GBPUSD,1996.08.06,
1.539,1.5449,1.536,1.5435,1331,GBPUSD,1996.08.07,
1.5421,1.5517,1.5408,1.5517,1221,GBPUSD,1996.08.08,
1.5515,1.5545,1.5475,1.5514,1391,GBPUSD,1996.08.09,
1.552,1.5538,1.5487,1.551,921,GBPUSD,1996.08.12,
1.55,1.5529,1.547,1.5495,1131,GBPUSD,1996.08.13,
1.5491,1.552,1.546,1.5497,1141,GBPUSD,1996.08.14,
1.549,1.554,1.5477,1.5517,991,GBPUSD,1996.08.15,
1.551,1.552,1.5453,1.5484,1081,GBPUSD,1996.08.16,
1.5484,1.5499,1.5421,1.5453,1251,GBPUSD,1996.08.19,
1.5442,1.5509,1.542,1.5489,1311,GBPUSD,1996.08.20,
1.5482,1.5523,1.5442,1.551,1341,GBPUSD,1996.08.21,
1.5504,1.5525,1.5441,1.551,1621,GBPUSD,1996.08.22,
1.55,1.558,1.5483,1.5569,1251,GBPUSD,1996.08.23,
1.5565,1.5592,1.5543,1.5575,881,GBPUSD,1996.08.26,
1.5566,1.5608,1.5522,1.5543,1491,GBPUSD,1996.08.27,
1.5539,1.5612,1.5522,1.5598,1211,GBPUSD,1996.08.28,
1.5587,1.561,1.555,1.5584,1171,GBPUSD,1996.08.29,
1.5577,1.566,1.5547,1.565,1531,GBPUSD,1996.08.30,
1.5607,1.5646,1.5584,1.5609,1221,GBPUSD,1996.09.02,
1.5602,1.5703,1.5584,1.567,1701,GBPUSD,1996.09.03,
1.5664,1.57,1.5629,1.5676,1301,GBPUSD,1996.09.04,
1.5672,1.5726,1.564,1.5658,1581,GBPUSD,1996.09.05,
1.5653,1.5697,1.5575,1.56,1911,GBPUSD,1996.09.06,
1.56,1.5626,1.5545,1.5577,1391,GBPUSD,1996.09.09,
1.5568,1.56,1.5519,1.5577,1531,GBPUSD,1996.09.10,
1.5561,1.558,1.552,1.5555,1141,GBPUSD,1996.09.11,
1.5548,1.5575,1.5527,1.5562,821,GBPUSD,1996.09.12,
1.5555,1.5577,1.5502,1.5544,1391,GBPUSD,1996.09.13,
1.5547,1.5596,1.55,1.5585,1541,GBPUSD,1996.09.16,
1.5575,1.5586,1.552,1.5554,1111,GBPUSD,1996.09.17,
1.5546,1.5642,1.5545,1.5609,1311,GBPUSD,1996.09.18,
1.5603,1.563,1.5485,1.5538,2251,GBPUSD,1996.09.19,
1.5531,1.557,1.5499,1.5559,1141,GBPUSD,1996.09.20,
1.554,1.5586,1.5509,1.5564,1301,GBPUSD,1996.09.23,
1.5557,1.5685,1.5544,1.5658,1811,GBPUSD,1996.09.24,
1.5648,1.5666,1.56,1.562,1041,GBPUSD,1996.09.25,
1.5613,1.564,1.5557,1.5624,1551,GBPUSD,1996.09.26,
1.5615,1.566,1.5588,1.5637,1221,GBPUSD,1996.09.27,
1.5627,1.567,1.5601,1.5657,1081,GBPUSD,1996.09.30,
1.5651,1.5678,1.562,1.5646,1111,GBPUSD,1996.10.01,
1.564,1.5705,1.5632,1.566,1261,GBPUSD,1996.10.02,
1.5653,1.5676,1.5632,1.5661,801,GBPUSD,1996.10.03,
1.5657,1.5674,1.5608,1.566,1291,GBPUSD,1996.10.04,
1.5642,1.5658,1.561,1.5635,891,GBPUSD,1996.10.07,
1.5628,1.5655,1.5602,1.5625,1031,GBPUSD,1996.10.08,
1.5623,1.5671,1.5606,1.5655,981,GBPUSD,1996.10.09,
1.5651,1.5681,1.562,1.5667,1061,GBPUSD,1996.10.10,
1.5661,1.5781,1.565,1.576,1631,GBPUSD,1996.10.11,
1.5786,1.5825,1.5769,1.5817,811,GBPUSD,1996.10.14,
1.5809,1.59,1.5788,1.588,1531,GBPUSD,1996.10.15,
1.5875,1.5895,1.5813,1.5835,1241,GBPUSD,1996.10.16,
1.5832,1.5894,1.5804,1.587,1421,GBPUSD,1996.10.17,
1.5865,1.5942,1.5827,1.589,2051,GBPUSD,1996.10.18,
1.5906,1.596,1.588,1.5926,1401,GBPUSD,1996.10.21,
1.5917,1.6015,1.5901,1.6002,1431,GBPUSD,1996.10.22,
1.5993,1.602,1.5938,1.597,1411,GBPUSD,1996.10.23,
1.5963,1.5994,1.5885,1.5964,2171,GBPUSD,1996.10.24,
1.5935,1.61,1.5896,1.6045,2981,GBPUSD,1996.10.25,
1.603,1.6156,1.6017,1.613,1781,GBPUSD,1996.10.28,
1.6124,1.6149,1.6035,1.6104,2081,GBPUSD,1996.10.29,
1.609,1.6357,1.6071,1.6332,3301,GBPUSD,1996.10.30,
1.6332,1.635,1.6229,1.6266,1761,GBPUSD,1996.10.31,
1.626,1.6442,1.6249,1.6365,2811,GBPUSD,1996.11.01,
1.6365,1.648,1.6318,1.6433,2561,GBPUSD,1996.11.04,
1.643,1.6573,1.6429,1.6466,2521,GBPUSD,1996.11.05,
1.6465,1.6505,1.6375,1.642,2151,GBPUSD,1996.11.06,
1.6412,1.6529,1.6387,1.6505,1911,GBPUSD,1996.11.07,
1.6495,1.656,1.6432,1.6495,2561,GBPUSD,1996.11.08,
1.6482,1.658,1.6433,1.6514,2621,GBPUSD,1996.11.11,
1.6509,1.657,1.6435,1.6462,2231,GBPUSD,1996.11.12,
1.6457,1.6638,1.641,1.662,2931,GBPUSD,1996.11.13,
1.6606,1.6686,1.658,1.665,1681,GBPUSD,1996.11.14,
1.6645,1.6705,1.661,1.6642,1871,GBPUSD,1996.11.15,
1.6632,1.6743,1.661,1.671,1881,GBPUSD,1996.11.18,
1.6705,1.6794,1.6682,1.676,1691,GBPUSD,1996.11.19,
1.6755,1.6826,1.6724,1.6814,1451,GBPUSD,1996.11.20,
1.6804,1.6913,1.6777,1.6906,1701,GBPUSD,1996.11.21,
1.689,1.692,1.675,1.6805,2551,GBPUSD,1996.11.22,
1.6816,1.6841,1.6667,1.6708,2401,GBPUSD,1996.11.25,
1.6701,1.6766,1.6646,1.6727,2141,GBPUSD,1996.11.26,
1.672,1.6835,1.6699,1.6792,2001,GBPUSD,1996.11.27,
1.6785,1.6826,1.6735,1.6803,1641,GBPUSD,1996.11.28,
1.6795,1.6854,1.6768,1.6823,1441,GBPUSD,1996.11.29,
1.6827,1.6882,1.6765,1.6814,2211,GBPUSD,1996.12.02,
1.6801,1.682,1.633,1.6452,6311,GBPUSD,1996.12.03,
1.6452,1.6538,1.6339,1.6462,3881,GBPUSD,1996.12.04,
1.6452,1.6488,1.6095,1.6353,6871,GBPUSD,1996.12.05,
1.6345,1.6496,1.632,1.6473,2241,GBPUSD,1996.12.06,
1.6435,1.6508,1.6401,1.6476,1731,GBPUSD,1996.12.09,
1.6472,1.6569,1.6447,1.6542,1741,GBPUSD,1996.12.10,
1.6539,1.6618,1.6492,1.6533,2461,GBPUSD,1996.12.11,
1.6527,1.6598,1.6458,1.6573,2341,GBPUSD,1996.12.12,
1.6566,1.664,1.6504,1.6557,2631,GBPUSD,1996.12.13,
1.6542,1.6705,1.6523,1.668,2261,GBPUSD,1996.12.16,
1.6675,1.6738,1.6615,1.6719,2021,GBPUSD,1996.12.17,
1.671,1.6763,1.6679,1.6751,1271,GBPUSD,1996.12.18,
1.675,1.6762,1.6565,1.6657,3011,GBPUSD,1996.12.19,
1.665,1.6735,1.6605,1.6723,1871,GBPUSD,1996.12.20,
1.67,1.679,1.6674,1.6782,1501,GBPUSD,1996.12.23,
1.6745,1.681,1.67,1.673,2051,GBPUSD,1996.12.24,
1.6713,1.6748,1.67,1.6748,611,GBPUSD,1996.12.25,
1.673,1.677,1.67,1.6742,1281,GBPUSD,1996.12.26,
1.6732,1.6955,1.6721,1.6925,2751,GBPUSD,1996.12.27,
1.6922,1.6946,1.6855,1.6921,1811,GBPUSD,1996.12.30,
1.6905,1.7173,1.6889,1.7145,3281,GBPUSD,1996.12.31,
1.71,1.7133,1.6828,1.6946,4561,GBPUSD,1997.01.02,
1.694,1.7025,1.6845,1.6878,2981,GBPUSD,1997.01.03,
1.6872,1.6975,1.678,1.6962,3001,GBPUSD,1997.01.06,
1.6948,1.6998,1.6908,1.6939,1711,GBPUSD,1997.01.07,
1.6929,1.698,1.6838,1.6885,2401,GBPUSD,1997.01.08,
1.6874,1.7025,1.6863,1.7014,1841,GBPUSD,1997.01.09,
1.7006,1.7028,1.674,1.6805,3751,GBPUSD,1997.01.10,
1.6759,1.6841,1.6646,1.6736,3671,GBPUSD,1997.01.13,
1.6733,1.6758,1.6648,1.6704,1911,GBPUSD,1997.01.14,
1.6699,1.6856,1.668,1.6828,2231,GBPUSD,1997.01.15,
1.6825,1.6845,1.6715,1.6784,2191,GBPUSD,1997.01.16,
1.6778,1.6822,1.6657,1.669,2421,GBPUSD,1997.01.17,
1.6677,1.6712,1.6568,1.6665,2761,GBPUSD,1997.01.20,
1.6658,1.6704,1.6607,1.6646,1821,GBPUSD,1997.01.21,
1.6646,1.6663,1.629,1.6355,4551,GBPUSD,1997.01.22,
1.635,1.64,1.618,1.6323,4131,GBPUSD,1997.01.23,
1.633,1.637,1.6247,1.6298,2141,GBPUSD,1997.01.24,
1.6268,1.6315,1.6192,1.621,1881,GBPUSD,1997.01.27,
1.6207,1.6226,1.6025,1.6201,3961,GBPUSD,1997.01.28,
1.6183,1.6285,1.6089,1.618,3891,GBPUSD,1997.01.29,
1.6171,1.628,1.6065,1.6142,4011,GBPUSD,1997.01.30,
1.6135,1.6147,1.5945,1.6022,2911,GBPUSD,1997.01.31,
1.5975,1.6225,1.5969,1.6192,2951,GBPUSD,1997.02.03,
1.6185,1.6275,1.6155,1.621,2151,GBPUSD,1997.02.04,
1.6203,1.6462,1.62,1.6443,2841,GBPUSD,1997.02.05,
1.644,1.6475,1.6295,1.6375,2951,GBPUSD,1997.02.06,
1.6365,1.6395,1.6205,1.6285,3001,GBPUSD,1997.02.07,
1.6326,1.6431,1.6269,1.6411,2391,GBPUSD,1997.02.10,
1.6401,1.646,1.6324,1.6374,2451,GBPUSD,1997.02.11,
1.6365,1.6461,1.6273,1.6327,3381,GBPUSD,1997.02.12,
1.6315,1.638,1.6185,1.6235,3101,GBPUSD,1997.02.13,
1.6231,1.6257,1.615,1.6235,2101,GBPUSD,1997.02.14,
1.6193,1.6235,1.6122,1.6162,1951,GBPUSD,1997.02.17,
1.6152,1.619,1.598,1.6075,3431,GBPUSD,1997.02.18,
1.6066,1.6201,1.6035,1.6168,2301,GBPUSD,1997.02.19,
1.6156,1.6208,1.6052,1.6121,2771,GBPUSD,1997.02.20,
1.6124,1.6226,1.6093,1.6178,2121,GBPUSD,1997.02.21,
1.6195,1.637,1.6194,1.6345,2021,GBPUSD,1997.02.24,
1.6347,1.6401,1.6284,1.6355,2261,GBPUSD,1997.02.25,
1.6345,1.6432,1.6294,1.6348,2731,GBPUSD,1997.02.26,
1.6338,1.636,1.6228,1.6255,1811,GBPUSD,1997.02.27,
1.6247,1.6322,1.616,1.6292,2791,GBPUSD,1997.02.28,
1.6277,1.631,1.6144,1.617,2251,GBPUSD,1997.03.03,
1.6159,1.6206,1.611,1.6152,1851,GBPUSD,1997.03.04,
1.6143,1.6172,1.607,1.6155,1921,GBPUSD,1997.03.05,
1.6142,1.6185,1.6077,1.6157,2011,GBPUSD,1997.03.06,
1.6153,1.6167,1.597,1.6035,2761,GBPUSD,1997.03.07,
1.6016,1.6075,1.594,1.604,2461,GBPUSD,1997.03.10,
1.6036,1.61,1.5993,1.6083,1671,GBPUSD,1997.03.11,
1.6072,1.6095,1.5879,1.599,3501,GBPUSD,1997.03.12,
1.5976,1.6071,1.5944,1.5962,2401,GBPUSD,1997.03.13,
1.5957,1.6043,1.5908,1.6025,2021,GBPUSD,1997.03.14,
1.6022,1.6035,1.5855,1.589,2281,GBPUSD,1997.03.17,
1.588,1.5931,1.5849,1.591,1341,GBPUSD,1997.03.18,
1.5908,1.6016,1.5888,1.5979,1851,GBPUSD,1997.03.19,
1.5973,1.6038,1.591,1.5937,2201,GBPUSD,1997.03.20,
1.5934,1.6067,1.5884,1.6049,2511,GBPUSD,1997.03.21,
1.6029,1.622,1.6009,1.6193,2581,GBPUSD,1997.03.24,
1.6177,1.6221,1.6136,1.6188,1591,GBPUSD,1997.03.25,
1.6172,1.6312,1.6145,1.6295,2111,GBPUSD,1997.03.26,
1.629,1.6349,1.6246,1.6334,1621,GBPUSD,1997.03.27,
1.633,1.635,1.6305,1.6311,711,GBPUSD,1997.03.28,
1.6287,1.648,1.6285,1.6385,2921,GBPUSD,1997.03.31,
1.638,1.656,1.6364,1.6515,2571,GBPUSD,1997.04.01,
1.6504,1.6534,1.6402,1.6433,1931,GBPUSD,1997.04.02,
1.6429,1.6473,1.6368,1.6435,2041,GBPUSD,1997.04.03,
1.6432,1.6458,1.6328,1.6349,1771,GBPUSD,1997.04.04,
1.633,1.636,1.623,1.6275,2051,GBPUSD,1997.04.07,
1.6266,1.6298,1.6188,1.626,2141,GBPUSD,1997.04.08,
1.6249,1.6288,1.6167,1.6215,2081,GBPUSD,1997.04.09,
1.6205,1.6274,1.6177,1.6234,1651,GBPUSD,1997.04.10,
1.6218,1.632,1.6196,1.6243,2231,GBPUSD,1997.04.11,
1.628,1.6332,1.6181,1.6202,2241,GBPUSD,1997.04.14,
1.6202,1.6307,1.6179,1.6288,1701,GBPUSD,1997.04.15,
1.6282,1.6294,1.618,1.6253,1991,GBPUSD,1997.04.16,
1.6245,1.6335,1.6221,1.6304,1691,GBPUSD,1997.04.17,
1.6296,1.6357,1.6284,1.634,1021,GBPUSD,1997.04.18,
1.6322,1.6397,1.6302,1.6355,1571,GBPUSD,1997.04.21,
1.635,1.6404,1.6307,1.6343,1871,GBPUSD,1997.04.22,
1.6336,1.6374,1.6193,1.6232,2581,GBPUSD,1997.04.23,
1.622,1.63,1.6154,1.6266,2461,GBPUSD,1997.04.24,
1.6252,1.627,1.6205,1.6238,1161,GBPUSD,1997.04.25,
1.6253,1.627,1.6209,1.6238,1071,GBPUSD,1997.04.28,
1.6235,1.6346,1.621,1.6316,1911,GBPUSD,1997.04.29,
1.6312,1.634,1.6178,1.6245,2571,GBPUSD,1997.04.30,
1.624,1.631,1.6207,1.6287,1591,GBPUSD,1997.05.01,
1.628,1.629,1.6,1.623,5301,GBPUSD,1997.05.02,
1.623,1.6265,1.6161,1.6242,1961,GBPUSD,1997.05.05,
1.6237,1.642,1.6155,1.6348,4191,GBPUSD,1997.05.06,
1.6345,1.6408,1.6085,1.6154,4551,GBPUSD,1997.05.07,
1.615,1.634,1.6109,1.6192,4201,GBPUSD,1997.05.08,
1.6183,1.6288,1.6145,1.6235,2341,GBPUSD,1997.05.09,
1.622,1.627,1.6147,1.6223,2431,GBPUSD,1997.05.12,
1.6223,1.635,1.6165,1.633,2631,GBPUSD,1997.05.13,
1.6327,1.6486,1.628,1.6486,2531,GBPUSD,1997.05.14,
1.6482,1.6498,1.6361,1.6427,2191,GBPUSD,1997.05.15,
1.641,1.6438,1.6315,1.637,2061,GBPUSD,1997.05.16,
1.6357,1.6446,1.6347,1.6375,1801,GBPUSD,1997.05.19,
1.6373,1.6607,1.6365,1.6569,2881,GBPUSD,1997.05.20,
1.6564,1.6608,1.642,1.6477,2891,GBPUSD,1997.05.21,
1.6475,1.6496,1.623,1.6247,3041,GBPUSD,1997.05.22,
1.6237,1.6377,1.6222,1.6359,1881,GBPUSD,1997.05.23,
1.6375,1.6455,1.6371,1.64,1431,GBPUSD,1997.05.26,
1.6395,1.6413,1.6265,1.6322,2231,GBPUSD,1997.05.27,
1.6319,1.6435,1.6298,1.641,1831,GBPUSD,1997.05.28,
1.64,1.644,1.6323,1.6397,2311,GBPUSD,1997.05.29,
1.6391,1.6426,1.6345,1.6415,1381,GBPUSD,1997.05.30,
1.6408,1.6438,1.6277,1.6368,2821,GBPUSD,1997.06.02,
1.6364,1.639,1.6295,1.6338,1641,GBPUSD,1997.06.03,
1.6333,1.6369,1.6228,1.6339,2761,GBPUSD,1997.06.04,
1.6335,1.637,1.6274,1.634,1871,GBPUSD,1997.06.05,
1.6336,1.6347,1.6188,1.6329,3111,GBPUSD,1997.06.06,
1.6317,1.64,1.6283,1.6393,1581,GBPUSD,1997.06.09,
1.6389,1.6417,1.6329,1.6369,1561,GBPUSD,1997.06.10,
1.637,1.6442,1.6341,1.638,1921,GBPUSD,1997.06.11,
1.6372,1.638,1.625,1.632,2081,GBPUSD,1997.06.12,
1.6313,1.641,1.6273,1.6349,2381,GBPUSD,1997.06.13,
1.6345,1.64,1.632,1.6375,1301,GBPUSD,1997.06.16,
1.6369,1.6418,1.6328,1.6411,1381,GBPUSD,1997.06.17,
1.6405,1.6434,1.6346,1.6381,1521,GBPUSD,1997.06.18,
1.6375,1.6502,1.6366,1.6483,1641,GBPUSD,1997.06.19,
1.6475,1.6585,1.6448,1.6572,1771,GBPUSD,1997.06.20,
1.6568,1.6735,1.6522,1.6697,2971,GBPUSD,1997.06.23,
1.6685,1.6729,1.662,1.6705,1981,GBPUSD,1997.06.24,
1.6687,1.6724,1.66,1.6641,2021,GBPUSD,1997.06.25,
1.6631,1.6694,1.661,1.666,1391,GBPUSD,1997.06.26,
1.6652,1.6726,1.6597,1.6635,2411,GBPUSD,1997.06.27,
1.6637,1.6672,1.6595,1.6658,1331,GBPUSD,1997.06.30,
1.6652,1.6683,1.6533,1.6587,2351,GBPUSD,1997.07.01,
1.658,1.6795,1.649,1.6776,4141,GBPUSD,1997.07.02,
1.677,1.6938,1.6705,1.6909,3271,GBPUSD,1997.07.03,
1.688,1.6913,1.6825,1.687,1661,GBPUSD,1997.07.04,
1.6887,1.6938,1.68,1.6904,2591,GBPUSD,1997.07.07,
1.6896,1.6966,1.6817,1.6858,2601,GBPUSD,1997.07.08,
1.6851,1.691,1.682,1.6869,1621,GBPUSD,1997.07.09,
1.6864,1.693,1.6825,1.6873,2011,GBPUSD,1997.07.10,
1.6871,1.7002,1.6859,1.6883,2741,GBPUSD,1997.07.11,
1.6877,1.694,1.6826,1.6885,2201,GBPUSD,1997.07.14,
1.6868,1.6925,1.668,1.6782,4041,GBPUSD,1997.07.15,
1.6772,1.6826,1.6708,1.6762,2261,GBPUSD,1997.07.16,
1.6748,1.6795,1.6638,1.6742,3081,GBPUSD,1997.07.17,
1.6728,1.681,1.669,1.6785,1831,GBPUSD,1997.07.18,
1.6781,1.682,1.6725,1.6785,1861,GBPUSD,1997.07.21,
1.6778,1.6835,1.6704,1.6785,2551,GBPUSD,1997.07.22,
1.6776,1.6876,1.6725,1.6796,2821,GBPUSD,1997.07.23,
1.6793,1.6798,1.668,1.6742,1851,GBPUSD,1997.07.24,
1.673,1.6752,1.6597,1.6624,2041,GBPUSD,1997.07.25,
1.6615,1.6633,1.627,1.6332,4431,GBPUSD,1997.07.28,
1.633,1.6358,1.623,1.6301,2271,GBPUSD,1997.07.29,
1.629,1.6342,1.623,1.632,1941,GBPUSD,1997.07.30,
1.631,1.6454,1.6305,1.641,1981,GBPUSD,1997.07.31,
1.6407,1.6435,1.6295,1.6319,1921,GBPUSD,1997.08.01,
1.6311,1.6353,1.6245,1.6326,2011,GBPUSD,1997.08.04,
1.632,1.6352,1.6218,1.6244,1921,GBPUSD,1997.08.05,
1.6236,1.6265,1.5905,1.6035,5191,GBPUSD,1997.08.06,
1.6025,1.6094,1.5773,1.5892,5091,GBPUSD,1997.08.07,
1.5888,1.5949,1.5663,1.5895,5651,GBPUSD,1997.08.08,
1.586,1.595,1.5845,1.5935,1351,GBPUSD,1997.08.11,
1.593,1.594,1.5742,1.5799,2651,GBPUSD,1997.08.12,
1.5791,1.587,1.5711,1.5845,2641,GBPUSD,1997.08.13,
1.584,1.593,1.5772,1.5912,2441,GBPUSD,1997.08.14,
1.59,1.6126,1.588,1.6103,2891,GBPUSD,1997.08.15,
1.61,1.6155,1.6038,1.605,1841,GBPUSD,1997.08.18,
1.6044,1.6135,1.6015,1.6045,2391,GBPUSD,1997.08.19,
1.6037,1.6045,1.5887,1.5932,2111,GBPUSD,1997.08.20,
1.593,1.6012,1.5843,1.5914,3221,GBPUSD,1997.08.21,
1.5905,1.6155,1.5843,1.6094,4351,GBPUSD,1997.08.22,
1.6088,1.61,1.6008,1.6062,1581,GBPUSD,1997.08.25,
1.606,1.623,1.6032,1.6125,3311,GBPUSD,1997.08.26,
1.6115,1.617,1.6035,1.6125,2601,GBPUSD,1997.08.27,
1.6126,1.623,1.6048,1.6182,3081,GBPUSD,1997.08.28,
1.6178,1.6256,1.6143,1.6233,1711,GBPUSD,1997.08.29,
1.614,1.6166,1.6045,1.6088,1901,GBPUSD,1997.09.01,
1.6088,1.6105,1.5868,1.591,2961,GBPUSD,1997.09.02,
1.5904,1.5999,1.582,1.5864,3181,GBPUSD,1997.09.03,
1.584,1.589,1.5767,1.5841,2451,GBPUSD,1997.09.04,
1.5833,1.5962,1.5801,1.5935,2201,GBPUSD,1997.09.05,
1.5895,1.5946,1.579,1.5814,2311,GBPUSD,1997.09.08,
1.5805,1.5938,1.579,1.5923,1781,GBPUSD,1997.09.09,
1.5914,1.5925,1.5824,1.5872,1601,GBPUSD,1997.09.10,
1.5862,1.6045,1.584,1.5995,2771,GBPUSD,1997.09.11,
1.599,1.6119,1.5947,1.608,2541,GBPUSD,1997.09.12,
1.6016,1.6095,1.5993,1.6063,1571,GBPUSD,1997.09.15,
