Gmt time,Open,High,Low,Close,Volume
27.09.2022 03:00:00.000,10.35970,10.36769,10.35573,10.36137,24959.7207
27.09.2022 04:00:00.000,10.36136,10.36769,10.36044,10.36424,25990.5605
27.09.2022 05:00:00.000,10.36425,10.37071,10.34353,10.35016,42606.7813
27.09.2022 06:00:00.000,10.34999,10.35952,10.33960,10.35175,33794.1211
27.09.2022 07:00:00.000,10.35175,10.35949,10.33795,10.35383,29072.9102
27.09.2022 08:00:00.000,10.35393,10.35404,10.33167,10.34179,27813.0605
27.09.2022 09:00:00.000,10.34204,10.36014,10.33698,10.35643,25581.8008
27.09.2022 10:00:00.000,10.35644,10.35658,10.32659,10.32697,27520.75
27.09.2022 11:00:00.000,10.32676,10.34067,10.31282,10.32517,21878.9004
27.09.2022 12:00:00.000,10.32519,10.36446,10.32504,10.36248,19160.7598
27.09.2022 13:00:00.000,10.36248,10.37581,10.34496,10.34986,32714.4395
27.09.2022 14:00:00.000,10.35027,10.36294,10.34003,10.35160,34326.2891
27.09.2022 15:00:00.000,10.35160,10.37376,10.34327,10.37366,18155.5508
27.09.2022 16:00:00.000,10.37358,10.39150,10.37104,10.37561,29065.7891
27.09.2022 17:00:00.000,10.37561,10.38854,10.36097,10.37379,39980.0195
27.09.2022 18:00:00.000,10.37379,10.38756,10.36334,10.36481,26058.5508
27.09.2022 19:00:00.000,10.36481,10.38173,10.35831,10.36439,27631.4609
27.09.2022 20:00:00.000,10.36467,10.37629,10.35501,10.36287,8324.9805
27.09.2022 21:00:00.000,10.33527,10.36524,10.32204,10.36092,799.65
27.09.2022 22:00:00.000,10.36070,10.36490,10.35795,10.36178,10708.5
27.09.2022 23:00:00.000,10.36178,10.36650,10.35725,10.35926,25708.3008
28.09.2022 00:00:00.000,10.35977,10.37235,10.35737,10.36443,34644.7617
28.09.2022 01:00:00.000,10.36399,10.38804,10.36219,10.38143,45431
28.09.2022 02:00:00.000,10.38143,10.43201,10.38084,10.40082,39612.9883
28.09.2022 03:00:00.000,10.40082,10.40353,10.38621,10.39909,26958.2207
28.09.2022 04:00:00.000,10.39909,10.41675,10.39419,10.40984,25313.6191
28.09.2022 05:00:00.000,10.40984,10.41914,10.28933,10.28933,33819.3984
28.09.2022 06:00:00.000,10.37548,10.41500,10.31745,10.40190,26769.2109
28.09.2022 07:00:00.000,10.40194,10.45694,10.38748,10.43842,23697.9199
28.09.2022 08:00:00.000,10.43822,10.45626,10.43160,10.45118,31376.8809
28.09.2022 09:00:00.000,10.45118,10.50190,10.44740,10.48160,28681.2207
28.09.2022 10:00:00.000,10.48139,10.48898,10.42211,10.44494,33483.5
28.09.2022 11:00:00.000,10.44438,10.48289,10.44171,10.47427,26941.5801
28.09.2022 12:00:00.000,10.47427,10.47455,10.43514,10.44704,27379.5391
28.09.2022 13:00:00.000,10.44690,10.45619,10.37735,10.39137,33913.6602
28.09.2022 14:00:00.000,10.39129,10.40514,10.37277,10.40463,32184.9805
28.09.2022 15:00:00.000,10.40463,10.41238,10.38417,10.38899,26984.3809
28.09.2022 16:00:00.000,10.38942,10.40458,10.36897,10.39559,37153.6016
28.09.2022 17:00:00.000,10.39554,10.40609,10.37651,10.38613,33291.5
28.09.2022 18:00:00.000,10.38623,10.39108,10.36900,10.38282,33316.0781
28.09.2022 19:00:00.000,10.38399,10.39001,10.37761,10.38003,27577.5801
28.09.2022 20:00:00.000,10.38039,10.38580,10.36917,10.37907,8563.0996
28.09.2022 21:00:00.000,10.37907,10.37907,10.36303,10.37467,483.09
28.09.2022 22:00:00.000,10.37155,10.37662,10.36968,10.37509,14252.1699
28.09.2022 23:00:00.000,10.37509,10.38760,10.37186,10.38103,31978.7207
29.09.2022 00:00:00.000,10.38102,10.39116,10.37270,10.38554,42571.0586
29.09.2022 01:00:00.000,10.38554,10.38684,10.37564,10.38083,48218.1016
29.09.2022 02:00:00.000,10.38083,10.40814,10.37846,10.40554,37921.7188
29.09.2022 03:00:00.000,10.40554,10.40744,10.39505,10.39648,28811.2793
29.09.2022 04:00:00.000,10.39648,10.40139,10.38777,10.39048,27542.3809
29.09.2022 05:00:00.000,10.39048,10.44085,10.38787,10.44084,39210.4883
29.09.2022 06:00:00.000,10.43755,10.46066,10.43453,10.44986,27905.5605
29.09.2022 07:00:00.000,10.44979,10.48581,10.44375,10.47309,27350.9609
29.09.2022 08:00:00.000,10.47323,10.48477,10.46839,10.47103,22696.8398
29.09.2022 09:00:00.000,10.47121,10.47269,10.44739,10.45284,29280.8594
29.09.2022 10:00:00.000,10.45284,10.46683,10.45183,10.45338,22899.8203
29.09.2022 11:00:00.000,10.45338,10.46964,10.43357,10.44904,20242.8301
29.09.2022 12:00:00.000,10.44903,10.45833,10.43781,10.44635,25136.7207
29.09.2022 13:00:00.000,10.44635,10.49287,10.43669,10.48057,32775.5
29.09.2022 14:00:00.000,10.48074,10.50354,10.48017,10.49986,26813.6406
29.09.2022 15:00:00.000,10.50011,10.50149,10.46778,10.47817,29438.1191
29.09.2022 16:00:00.000,10.47817,10.49867,10.46863,10.49588,26202.3105
29.09.2022 17:00:00.000,10.49524,10.51498,10.48358,10.51084,21596.25
29.09.2022 18:00:00.000,10.51074,10.51641,10.49820,10.51400,27536.1406
29.09.2022 19:00:00.000,10.51398,10.51465,10.48424,10.50487,29627.7207
29.09.2022 20:00:00.000,10.50467,10.50734,10.48583,10.49297,10178.1797
29.09.2022 21:00:00.000,10.49217,10.49759,10.41568,10.48740,613.75
29.09.2022 22:00:00.000,10.48730,10.51004,10.45764,10.49073,13579.46
29.09.2022 23:00:00.000,10.49073,10.50314,10.48605,10.49084,21218.3203
30.09.2022 00:00:00.000,10.49119,10.50502,10.48487,10.48644,41309
30.09.2022 01:00:00.000,10.48644,10.49915,10.48503,10.49714,40644.3789
30.09.2022 02:00:00.000,10.49714,10.50524,10.48136,10.49942,38241.2383
30.09.2022 03:00:00.000,10.49943,10.50548,10.49507,10.50520,33508.3711
30.09.2022 04:00:00.000,10.50519,10.50965,10.48947,10.50348,23028.4199
30.09.2022 05:00:00.000,10.50348,10.50815,10.44371,10.48874,25390.4395
30.09.2022 06:00:00.000,10.48881,10.50976,10.43621,10.48612,27002.2598
30.09.2022 07:00:00.000,10.48612,10.49840,10.44150,10.46577,27469.6895
30.09.2022 08:00:00.000,10.46566,10.55317,10.43315,10.49217,23189.3809
30.09.2022 09:00:00.000,10.49260,10.54620,10.49260,10.54461,22641.1094
30.09.2022 10:00:00.000,10.54463,10.56834,10.51704,10.54262,26996.2793
30.09.2022 11:00:00.000,10.54263,10.56299,10.53122,10.54489,30073.2891
30.09.2022 12:00:00.000,10.54489,10.59530,10.54489,10.58679,33201.4805
30.09.2022 13:00:00.000,10.58679,10.61928,10.58294,10.59484,33406.9609
30.09.2022 14:00:00.000,10.59394,10.68044,10.58886,10.67134,33712.7891
30.09.2022 15:00:00.000,10.67133,10.67189,10.61734,10.63975,28460.7305
30.09.2022 16:00:00.000,10.63965,10.64778,10.62143,10.63804,25495.7598
30.09.2022 17:00:00.000,10.63906,10.65527,10.63534,10.65170,18835.8301
30.09.2022 18:00:00.000,10.65166,10.67462,10.65034,10.67088,13952.7803
30.09.2022 19:00:00.000,10.67088,10.67331,10.65406,10.66701,15399.0801
30.09.2022 20:00:00.000,10.66701,10.67844,10.63146,10.65435,10683.4502
02.10.2022 21:00:00.000,10.63029,10.63442,10.62724,10.63244,32.84
02.10.2022 22:00:00.000,10.62754,10.65967,10.62754,10.63540,4549.5601
02.10.2022 23:00:00.000,10.63933,10.64873,10.63342,10.63613,8763.9805
03.10.2022 00:00:00.000,10.63613,10.65164,10.63350,10.64447,17135.0996
03.10.2022 01:00:00.000,10.64447,10.64804,10.62999,10.63210,14890.3398
03.10.2022 02:00:00.000,10.63211,10.63705,10.62827,10.63601,6779.8999
03.10.2022 03:00:00.000,10.63601,10.64349,10.62906,10.64130,8963.1602
03.10.2022 04:00:00.000,10.64131,10.66199,10.63703,10.65454,15886.8799
03.10.2022 05:00:00.000,10.65453,10.65606,10.60476,10.60834,22801.3496
03.10.2022 06:00:00.000,10.60836,10.65186,10.60694,10.63572,25897.3398
03.10.2022 07:00:00.000,10.63572,10.65195,10.62169,10.62260,24257.7402
03.10.2022 08:00:00.000,10.62259,10.64806,10.61751,10.61765,25643.5996
03.10.2022 09:00:00.000,10.61765,10.62545,10.60109,10.60154,22078.6992
03.10.2022 10:00:00.000,10.60154,10.61552,10.58976,10.59273,24866.1992
03.10.2022 11:00:00.000,10.59273,10.60050,10.56087,10.56964,21470.6602
03.10.2022 12:00:00.000,10.56964,10.56964,10.53869,10.54302,21373.0996
03.10.2022 13:00:00.000,10.54302,10.56522,10.52931,10.53252,22945.1797
03.10.2022 14:00:00.000,10.53252,10.53790,10.50391,10.51044,24420.9902
03.10.2022 15:00:00.000,10.51143,10.52263,10.49870,10.50434,13388.7598
03.10.2022 16:00:00.000,10.50436,10.50436,10.48942,10.49430,15151.0303
03.10.2022 17:00:00.000,10.49380,10.49494,10.47205,10.47867,18955.1191
03.10.2022 18:00:00.000,10.47878,10.47916,10.45404,10.46998,19489
03.10.2022 19:00:00.000,10.46999,10.47425,10.45936,10.46334,14464.2695
03.10.2022 20:00:00.000,10.46317,10.46666,10.45857,10.46026,6263.3799
03.10.2022 21:00:00.000,10.46154,10.46240,10.38782,10.40906,197.55
03.10.2022 22:00:00.000,10.40800,10.46165,10.40800,10.46124,9122.5
03.10.2022 23:00:00.000,10.46124,10.46260,10.45177,10.45933,15867.9004
04.10.2022 00:00:00.000,10.45727,10.46505,10.44934,10.45759,23400.4805
04.10.2022 01:00:00.000,10.45759,10.46534,10.44894,10.46033,34460.6602
04.10.2022 02:00:00.000,10.46033,10.47190,10.45770,10.46992,43138.2617
04.10.2022 03:00:00.000,10.46992,10.50633,10.45956,10.46157,32365.5508
04.10.2022 04:00:00.000,10.46157,10.47708,10.45905,10.46159,17230.0098
04.10.2022 05:00:00.000,10.46158,10.47357,10.46158,10.46328,21597.2402
04.10.2022 06:00:00.000,10.46327,10.47476,10.43256,10.43943,21937.4395
04.10.2022 07:00:00.000,10.43943,10.45681,10.41895,10.41895,21402.0703
04.10.2022 08:00:00.000,10.41897,10.46663,10.41632,10.42412,25900.7402
04.10.2022 09:00:00.000,10.42400,10.45891,10.42381,10.45731,22048.1406
04.10.2022 10:00:00.000,10.45785,10.47141,10.44616,10.45062,24642.3398
04.10.2022 11:00:00.000,10.45062,10.49029,10.45061,10.47999,22151.2793
04.10.2022 12:00:00.000,10.48061,10.50057,10.47917,10.48244,24366.5703
04.10.2022 13:00:00.000,10.48250,10.51230,10.48112,10.50459,19027.3398
04.10.2022 14:00:00.000,10.50399,10.50611,10.46137,10.47254,27185.6094
04.10.2022 15:00:00.000,10.47246,10.48080,10.43038,10.45363,18875.8301
04.10.2022 16:00:00.000,10.45363,10.46636,10.43917,10.46195,14750.9902
04.10.2022 17:00:00.000,10.46194,10.47074,10.43919,10.45034,18858.8496
04.10.2022 18:00:00.000,10.45047,10.45593,10.43460,10.44410,13850.8203
04.10.2022 19:00:00.000,10.44410,10.44659,10.41617,10.42830,15785.4102
04.10.2022 20:00:00.000,10.42779,10.43050,10.41058,10.41238,9024.04
04.10.2022 21:00:00.000,10.41359,10.41470,10.40690,10.41268,613.46
04.10.2022 22:00:00.000,10.41280,10.42048,10.40793,10.41772,4617.6201
04.10.2022 23:00:00.000,10.41772,10.42203,10.41419,10.41884,22165.8203
05.10.2022 00:00:00.000,10.41865,10.45402,10.36824,10.42459,26060.3809
05.10.2022 01:00:00.000,10.42460,10.43685,10.41018,10.43204,24120.1797
05.10.2022 02:00:00.000,10.43204,10.44256,10.42262,10.43853,22029.8203
05.10.2022 03:00:00.000,10.43874,10.44302,10.42620,10.43086,15644.7402
05.10.2022 04:00:00.000,10.43086,10.44125,10.42764,10.43925,10658.5801
05.10.2022 05:00:00.000,10.43925,10.44524,10.42346,10.43381,16149.3398
05.10.2022 06:00:00.000,10.43381,10.44418,10.42242,10.43597,20902.9199
05.10.2022 07:00:00.000,10.43571,10.48845,10.42946,10.47617,20170.9902
05.10.2022 08:00:00.000,10.47621,10.51495,10.46914,10.47668,26183.9805
05.10.2022 09:00:00.000,10.47677,10.50429,10.46844,10.48407,18504.6797
05.10.2022 10:00:00.000,10.48404,10.49591,10.45438,10.45605,16930.8008
05.10.2022 11:00:00.000,10.45604,10.49389,10.45586,10.48563,20852.2402
05.10.2022 12:00:00.000,10.48563,10.49649,10.47894,10.48784,14550.7803
05.10.2022 13:00:00.000,10.48799,10.49077,10.44664,10.45369,17873.0508
05.10.2022 14:00:00.000,10.45345,10.50371,10.44206,10.47168,21663.8008
05.10.2022 15:00:00.000,10.47114,10.47807,10.44925,10.45326,15012.2002
05.10.2022 16:00:00.000,10.45323,10.45467,10.41744,10.42184,14930.8398
05.10.2022 17:00:00.000,10.42123,10.43198,10.38564,10.41099,24333.2402
05.10.2022 18:00:00.000,10.41089,10.41294,10.39805,10.40004,20645.6309
05.10.2022 19:00:00.000,10.39924,10.41426,10.37084,10.41243,27361.5703
05.10.2022 20:00:00.000,10.41263,10.41334,10.30408,10.30408,4532.96
05.10.2022 21:00:00.000,10.30654,10.36716,10.30107,10.31462,631.15
05.10.2022 22:00:00.000,10.31462,10.40200,10.30927,10.39825,9356.5195
05.10.2022 23:00:00.000,10.39825,10.40134,10.39146,10.39198,19801.9199
06.10.2022 00:00:00.000,10.39246,10.39246,10.32420,10.38050,23403.8398
06.10.2022 01:00:00.000,10.38076,10.38884,10.37882,10.38373,31919.3496
06.10.2022 02:00:00.000,10.38373,10.38963,10.37987,10.38205,38681.5391
06.10.2022 03:00:00.000,10.38204,10.38234,10.37158,10.37752,34913.8086
06.10.2022 04:00:00.000,10.37857,10.38084,10.37541,10.37809,26109.0195
06.10.2022 05:00:00.000,10.37865,10.38347,10.36588,10.37134,14938.4404
06.10.2022 06:00:00.000,10.37134,10.41035,10.37010,10.40528,34552.4609
06.10.2022 07:00:00.000,10.40522,10.40847,10.39003,10.39742,19312.3398
06.10.2022 08:00:00.000,10.39684,10.43535,10.39325,10.43534,18995.6504
06.10.2022 09:00:00.000,10.43534,10.44400,10.42016,10.42408,18812.3691
06.10.2022 10:00:00.000,10.42408,10.43834,10.41271,10.41762,17172.9297
06.10.2022 11:00:00.000,10.41762,10.43204,10.40351,10.42007,17893.0996
06.10.2022 12:00:00.000,10.42008,10.44199,10.40394,10.42536,23224.6309
06.10.2022 13:00:00.000,10.42492,10.48776,10.38014,10.44105,31133.5605
06.10.2022 14:00:00.000,10.44105,10.49949,10.44104,10.49306,21126.0898
06.10.2022 15:00:00.000,10.49305,10.49653,10.46348,10.48109,23041.7793
06.10.2022 16:00:00.000,10.48114,10.49218,10.47338,10.48324,28513.9902
06.10.2022 17:00:00.000,10.48324,10.48634,10.47537,10.48432,18154.5293
06.10.2022 18:00:00.000,10.48432,10.48824,10.48233,10.48494,12564.5801
06.10.2022 19:00:00.000,10.48504,10.49959,10.48394,10.49268,13351.8799
06.10.2022 20:00:00.000,10.49262,10.50043,10.47754,10.48587,5347.7598
06.10.2022 21:00:00.000,10.48588,10.48588,10.44866,10.47824,2793.8999
06.10.2022 22:00:00.000,10.47823,10.49174,10.47606,10.48836,6718.02
06.10.2022 23:00:00.000,10.48836,10.49413,10.48548,10.49054,20452.0801
07.10.2022 00:00:00.000,10.49054,10.50149,10.48172,10.49314,26684.3105
07.10.2022 01:00:00.000,10.49314,10.49775,10.48970,10.49125,14327.0801
07.10.2022 02:00:00.000,10.49125,10.49834,10.48598,10.48857,20446.2402
07.10.2022 03:00:00.000,10.48857,10.49841,10.48568,10.49289,23617.2402
07.10.2022 04:00:00.000,10.49289,10.50130,10.48934,10.49408,16793.6504
07.10.2022 05:00:00.000,10.49408,10.50333,10.49168,10.49308,30248.0801
07.10.2022 06:00:00.000,10.49308,10.50994,10.48759,10.50923,24281.6309
07.10.2022 07:00:00.000,10.50923,10.51234,10.48775,10.50559,20166.2891
07.10.2022 08:00:00.000,10.50505,10.51209,10.49405,10.49553,22223.5
07.10.2022 09:00:00.000,10.49541,10.49973,10.47875,10.48000,17081.3398
07.10.2022 10:00:00.000,10.48000,10.49188,10.47166,10.47710,18429.7402
07.10.2022 11:00:00.000,10.47710,10.48605,10.46391,10.46727,14018.1201
07.10.2022 12:00:00.000,10.46730,10.47626,10.39743,10.45427,31203.4199
07.10.2022 13:00:00.000,10.45421,10.46054,10.42997,10.44783,24562.8809
07.10.2022 14:00:00.000,10.44784,10.46772,10.43144,10.43758,24885.1504
07.10.2022 15:00:00.000,10.43699,10.44599,10.42842,10.43933,15936.1797
07.10.2022 16:00:00.000,10.43931,10.44439,10.42989,10.43994,20125.5391
07.10.2022 17:00:00.000,10.43983,10.44388,10.42929,10.44000,19176.4902
07.10.2022 18:00:00.000,10.43997,10.44314,10.43074,10.43718,13190.71
07.10.2022 19:00:00.000,10.43708,10.44139,10.42908,10.43148,9595.8799
07.10.2022 20:00:00.000,10.43278,10.43512,10.40559,10.40726,5180.7998
09.10.2022 22:00:00.000,10.42844,10.43135,10.41625,10.42416,11458.3701
09.10.2022 23:00:00.000,10.42343,10.44388,10.40937,10.42113,31436.7402
10.10.2022 00:00:00.000,10.42113,10.43963,10.41616,10.42796,32818.3594
10.10.2022 01:00:00.000,10.43118,10.44089,10.41970,10.42701,28206.8008
10.10.2022 02:00:00.000,10.42771,10.43690,10.42430,10.43271,30487.9805
10.10.2022 03:00:00.000,10.43394,10.44334,10.42897,10.43507,16656.1602
10.10.2022 04:00:00.000,10.43507,10.44804,10.43013,10.43448,19587.3398
10.10.2022 05:00:00.000,10.43487,10.44908,10.43099,10.43422,45135.1797
10.10.2022 06:00:00.000,10.43411,10.45510,10.40643,10.44376,21202.9805
10.10.2022 07:00:00.000,10.44387,10.44398,10.40894,10.41183,25107.3691
10.10.2022 08:00:00.000,10.41182,10.42518,10.36031,10.36459,20750
10.10.2022 09:00:00.000,10.36455,10.37619,10.34283,10.34345,15219.0898
10.10.2022 10:00:00.000,10.34352,10.37539,10.34310,10.35368,17670.6191
10.10.2022 11:00:00.000,10.35368,10.35677,10.32496,10.33822,17459.8008
10.10.2022 12:00:00.000,10.33824,10.35077,10.32960,10.33151,18397.8809
10.10.2022 13:00:00.000,10.33169,10.35760,10.32640,10.35252,20169.0195
10.10.2022 14:00:00.000,10.35245,10.37574,10.31848,10.36489,27604.7402
10.10.2022 15:00:00.000,10.36445,10.37467,10.35549,10.36673,13978.1504
10.10.2022 16:00:00.000,10.36676,10.37490,10.35897,10.37378,22636.4805
10.10.2022 17:00:00.000,10.37383,10.37616,10.35008,10.35742,25816.4102
10.10.2022 18:00:00.000,10.35742,10.37547,10.35720,10.36338,24560.3809
10.10.2022 19:00:00.000,10.36313,10.36741,10.35740,10.35986,13210.5596
10.10.2022 20:00:00.000,10.35987,10.36806,10.35105,10.36806,4220.1602
10.10.2022 21:00:00.000,10.36411,10.36704,10.29290,10.32385,2912.75
10.10.2022 22:00:00.000,10.31949,10.36523,10.30692,10.35821,9482.4902
10.10.2022 23:00:00.000,10.35820,10.36463,10.35351,10.35973,18036.8691
11.10.2022 00:00:00.000,10.35973,10.36561,10.35443,10.36165,28954.8809
11.10.2022 01:00:00.000,10.36174,10.36649,10.34649,10.35545,38453.1016
11.10.2022 02:00:00.000,10.35544,10.38269,10.35424,10.37699,42136
11.10.2022 03:00:00.000,10.37699,10.38294,10.36284,10.37405,29544.3496
11.10.2022 04:00:00.000,10.37474,10.39186,10.36964,10.38933,22580.2598
11.10.2022 05:00:00.000,10.38933,10.39422,10.38386,10.38747,28744.7207
11.10.2022 06:00:00.000,10.38746,10.40196,10.37144,10.39587,23483.5605
11.10.2022 07:00:00.000,10.39583,10.42675,10.39065,10.42104,23053.4609
11.10.2022 08:00:00.000,10.42127,10.43192,10.39831,10.41685,23743.5605
11.10.2022 09:00:00.000,10.41713,10.45462,10.41262,10.44127,16086.5801
11.10.2022 10:00:00.000,10.44132,10.45220,10.42684,10.42698,19394.8398
11.10.2022 11:00:00.000,10.42686,10.44363,10.41467,10.42022,18622.6797
11.10.2022 12:00:00.000,10.42008,10.43275,10.40404,10.43275,19951
11.10.2022 13:00:00.000,10.43317,10.46465,10.42214,10.45392,21627.1602
11.10.2022 14:00:00.000,10.45445,10.47084,10.41961,10.43190,22471.4609
11.10.2022 15:00:00.000,10.43212,10.43664,10.28432,10.39443,20983.8496
11.10.2022 16:00:00.000,10.39443,10.41060,10.38599,10.39777,22644.5605
11.10.2022 17:00:00.000,10.39759,10.41618,10.38588,10.40341,20708.9492
11.10.2022 18:00:00.000,10.40357,10.45571,10.40189,10.44326,34850.6094
11.10.2022 19:00:00.000,10.44921,10.45458,10.41084,10.43730,57127.75
11.10.2022 20:00:00.000,10.43758,10.44815,10.39256,10.40349,24187.1094
11.10.2022 21:00:00.000,10.30519,10.42745,10.30196,10.42187,773.4
11.10.2022 22:00:00.000,10.41828,10.43525,10.41828,10.43252,6369.5698
11.10.2022 23:00:00.000,10.43252,10.43818,10.42931,10.43120,26052.3809
12.10.2022 00:00:00.000,10.43121,10.43885,10.41945,10.42961,39244.3789
12.10.2022 01:00:00.000,10.43038,10.44329,10.42244,10.43659,42017.0508
12.10.2022 02:00:00.000,10.43685,10.45044,10.43268,10.44196,25347.9805
12.10.2022 03:00:00.000,10.44196,10.44284,10.43080,10.43216,20347.7402
12.10.2022 04:00:00.000,10.43277,10.44220,10.39842,10.42801,38718.1602
12.10.2022 05:00:00.000,10.42793,10.44228,10.22091,10.27382,29449.6602
12.10.2022 06:00:00.000,10.27430,10.43043,10.27343,10.40654,30526.8203
12.10.2022 07:00:00.000,10.40654,10.45338,10.40253,10.44298,26689.6602
12.10.2022 08:00:00.000,10.44241,10.46663,10.41797,10.41851,21214.5508
12.10.2022 09:00:00.000,10.41894,10.43691,10.40823,10.41005,18465.6094
12.10.2022 10:00:00.000,10.41009,10.43407,10.39934,10.41581,16314.3604
12.10.2022 11:00:00.000,10.41581,10.43263,10.40940,10.41104,15881.5498
12.10.2022 12:00:00.000,10.41104,10.43653,10.40348,10.43313,24105.1504
12.10.2022 13:00:00.000,10.43314,10.46133,10.42840,10.44284,24303.25
12.10.2022 14:00:00.000,10.44283,10.44877,10.42157,10.43363,24122.1895
12.10.2022 15:00:00.000,10.43364,10.45418,10.42697,10.44394,11013.5303
12.10.2022 16:00:00.000,10.44395,10.45565,10.43589,10.44851,14460.8301
12.10.2022 17:00:00.000,10.44832,10.45898,10.43886,10.44210,19172.5605
12.10.2022 18:00:00.000,10.44110,10.45667,10.41198,10.45156,28758.5801
12.10.2022 19:00:00.000,10.45157,10.45422,10.44324,10.44935,10204.2305
12.10.2022 20:00:00.000,10.44947,10.46084,10.40408,10.41059,2837.45
12.10.2022 21:00:00.000,10.41454,10.44058,10.35232,10.43003,787.22
12.10.2022 22:00:00.000,10.43002,10.44645,10.42159,10.44426,8519.4199
12.10.2022 23:00:00.000,10.44514,10.44907,10.44078,10.44753,13612.7402
13.10.2022 00:00:00.000,10.44763,10.45227,10.44563,10.44753,19409.5195
13.10.2022 01:00:00.000,10.44753,10.45082,10.44581,10.44794,20118.6191
13.10.2022 02:00:00.000,10.44803,10.45071,10.44702,10.44865,21747.9004
13.10.2022 03:00:00.000,10.44865,10.45336,10.44764,10.44874,17513.7793
13.10.2022 04:00:00.000,10.44874,10.45284,10.44666,10.45024,13636.9199
13.10.2022 05:00:00.000,10.45025,10.45831,10.44960,10.45680,32368.3906
13.10.2022 06:00:00.000,10.45680,10.46184,10.44650,10.45393,18715.2598
13.10.2022 07:00:00.000,10.45393,10.45409,10.42036,10.43190,15399.3604
13.10.2022 08:00:00.000,10.43220,10.44927,10.39390,10.39802,17701.3301
13.10.2022 09:00:00.000,10.39814,10.40820,10.37155,10.37941,16289.4004
13.10.2022 10:00:00.000,10.37984,10.39577,10.36798,10.36910,13922.8398
13.10.2022 11:00:00.000,10.36895,10.39324,10.35728,10.36062,25444.0898
13.10.2022 12:00:00.000,10.35986,10.47027,10.33701,10.43346,30833.1992
13.10.2022 13:00:00.000,10.43303,10.47484,10.39099,10.40598,39204.4414
13.10.2022 14:00:00.000,10.40598,10.41845,10.38654,10.39112,38814.0781
13.10.2022 15:00:00.000,10.39147,10.39524,10.29301,10.35118,37014.8594
13.10.2022 16:00:00.000,10.35193,10.36905,10.33511,10.34450,36586.1406
13.10.2022 17:00:00.000,10.34449,10.35067,10.30697,10.32428,32885.3984
13.10.2022 18:00:00.000,10.32433,10.34297,10.32009,10.32193,18625.0801
13.10.2022 19:00:00.000,10.32193,10.34888,10.32172,10.33863,22658.2207
13.10.2022 20:00:00.000,10.33897,10.34374,10.31495,10.31874,6813.2202
13.10.2022 21:00:00.000,10.32269,10.33003,10.31736,10.32607,1067.2
13.10.2022 22:00:00.000,10.32596,10.34415,10.32501,10.33099,7855.5
13.10.2022 23:00:00.000,10.33099,10.33480,10.32683,10.33428,22119.6797
14.10.2022 00:00:00.000,10.33428,10.35303,10.32887,10.33044,45689.9219
14.10.2022 01:00:00.000,10.33039,10.33605,10.31292,10.31583,34335.4219
14.10.2022 02:00:00.000,10.31583,10.31795,10.30950,10.31379,30846.7793
14.10.2022 03:00:00.000,10.31433,10.31523,10.29790,10.30643,28060.8809
14.10.2022 04:00:00.000,10.30684,10.31526,10.30312,10.31129,28998.0801
14.10.2022 05:00:00.000,10.31312,10.32258,10.30308,10.30451,30861.8203
14.10.2022 06:00:00.000,10.30493,10.31738,10.30201,10.30925,30983.4004
14.10.2022 07:00:00.000,10.30932,10.33015,10.29315,10.31442,24725.6895
14.10.2022 08:00:00.000,10.31451,10.33552,10.31240,10.32206,21800.8809
14.10.2022 09:00:00.000,10.32204,10.34030,10.31424,10.32549,20062.5098
14.10.2022 10:00:00.000,10.32518,10.33045,10.30732,10.30929,28942.9395
14.10.2022 11:00:00.000,10.30900,10.33919,10.30640,10.32612,19180.9609
14.10.2022 12:00:00.000,10.32610,10.33680,10.27794,10.29165,26524.1406
14.10.2022 13:00:00.000,10.29165,10.35688,10.28033,10.34934,23203.3008
14.10.2022 14:00:00.000,10.34928,10.39634,10.30950,10.39244,29745.1094
14.10.2022 15:00:00.000,10.39194,10.41142,10.37880,10.38403,20406.4805
14.10.2022 16:00:00.000,10.38420,10.38592,10.36643,10.38153,25460.0391
14.10.2022 17:00:00.000,10.38150,10.41219,10.37598,10.38602,22156.4199
14.10.2022 18:00:00.000,10.38648,10.39788,10.37847,10.38664,18375.4102
14.10.2022 19:00:00.000,10.38652,10.39328,10.36329,10.37938,14893.6299
14.10.2022 20:00:00.000,10.37937,10.39394,10.34768,10.38263,4122.5
16.10.2022 21:00:00.000,10.31154,10.31569,10.30347,10.31159,173.87
16.10.2022 22:00:00.000,10.34659,10.35750,10.31605,10.34523,2531.22
16.10.2022 23:00:00.000,10.34523,10.37814,10.31784,10.35312,18124.8691
17.10.2022 00:00:00.000,10.35313,10.39098,10.34877,10.38094,36376.3906
17.10.2022 01:00:00.000,10.38094,10.38506,10.36170,10.37605,32776.7383
17.10.2022 02:00:00.000,10.37576,10.38163,10.36661,10.37152,25195.8594
17.10.2022 03:00:00.000,10.37211,10.37331,10.36599,10.36740,24122.2598
17.10.2022 04:00:00.000,10.36747,10.37285,10.36660,10.37156,23403.3008
17.10.2022 05:00:00.000,10.37156,10.40422,10.35887,10.36974,44316.7188
17.10.2022 06:00:00.000,10.36974,10.38265,10.34879,10.38163,25781.8203
17.10.2022 07:00:00.000,10.38195,10.38250,10.33509,10.33996,36509.5
17.10.2022 08:00:00.000,10.33996,10.36493,10.33216,10.33544,26718.5996
17.10.2022 09:00:00.000,10.33406,10.35637,10.33308,10.34260,15771.8301
